% isAttack normal:	2000
% isAttack attack:	2000
@relation 'UnformattedKDDTrain+-weka.filters.unsupervised.attribute.Remove-R3,7,10,11,12,13,14,15,16,17,18,19,20,21,22,43-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:normal, tcpFlood:attack, udpFlood:attack, httpFlood:attack, slowBody:attack, slowHeaders:attack, slowRead:attack, normal:normal-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-3,8,11,15-16,18,22,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute count numeric
@attribute srv_serror_rate numeric
@attribute diff_srv_rate numeric
@attribute srv_diff_host_rate numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_srv_diff_host_rate numeric
@attribute isAttack {normal,attack}

@data
tcp,OTH,240,0,0,0,98,0,attack
tcp,OTH,179,0,0,0,33,0,attack
tcp,S3,200,0.5,0,0,100,0,attack
tcp,OTH,39,0,0,0,91,0,attack
tcp,S3,274,1,0,0,100,0,attack
tcp,OTH,164,0,0,0,100,0,attack
tcp,RSTO,662,0,0,0,100,0,attack
tcp,S3,534,0.61,0.57,0.39,100,0,attack
tcp,S3,648,0.7,0.47,0.3,100,0,attack
tcp,S3,148,1,0,0,100,0,attack
tcp,S3,145,1,0,0,100,0,attack
tcp,S3,219,1,0,0,100,0,attack
tcp,S3,749,0.28,0,0,100,0,attack
tcp,S3,15,1,0,0,15,0,attack
tcp,S3,932,0.09,0,0,100,0,attack
tcp,S3,150,1,0,0,100,0,attack
tcp,S3,161,1,0,0,100,0,attack
tcp,S3,19,1,0,0,19,0,attack
tcp,S3,208,1,0,0,100,0,attack
tcp,S1,207,1,0,0,100,0,attack
tcp,OTH,177,0,0,0,33,0,attack
tcp,S3,111,1,0,0,100,0,attack
tcp,S3,888,0.04,0,0,100,0,attack
tcp,OTH,135,0,0,0,29,0,attack
tcp,S3,144,1,0,0,100,0,attack
tcp,OTH,177,0,0,0,33,0,attack
tcp,S3,119,1,0,0,100,0,attack
tcp,OTH,300,0,0,0,100,0,attack
tcp,S3,795,0.77,0.38,0.23,99,0,attack
tcp,S3,411,1,0,0,100,0,attack
tcp,S3,99,1,0,0,100,0,attack
tcp,RSTO,787,0,0,0,100,0,attack
tcp,S3,69,1,0,0,98,0,attack
tcp,S3,748,0.22,0,0,100,0,attack
tcp,S3,137,1,0,0,100,0,attack
tcp,S3,948,0.82,0.32,0.18,100,0,attack
tcp,OTH,179,0,0,0,33,0,attack
tcp,OTH,64,0,0,0,50,0,attack
tcp,OTH,16,0,0,0,16,0,attack
tcp,S3,115,1,0,0,100,0,attack
tcp,OTH,128,0,0,0,32,0,attack
tcp,S3,904,0.06,0,0,100,0,attack
tcp,OTH,87,0,0,0.3,30,0,attack
tcp,S3,151,1,0,0,100,0,attack
tcp,S3,881,0.8,0.35,0.2,100,0,attack
tcp,S3,385,0.36,0.79,0.64,88,0.08,attack
tcp,OTH,139,0,0,0,13,0,attack
tcp,OTH,78,0,0,0,58,0,attack
tcp,OTH,312,0,0,0,100,0,attack
tcp,S3,70,1,0,0,98,0,attack
tcp,RSTO,688,0,0,0,100,0,attack
tcp,S3,317,1,0,0,100,0,attack
tcp,S3,180,0.44,0,0,100,0,attack
tcp,S3,610,0.68,0.5,0.32,100,0,attack
tcp,S3,113,1,0,0,100,0,attack
tcp,S3,903,0.06,0,0,100,0,attack
tcp,S3,162,1,0,0,100,0,attack
tcp,S3,860,0.79,0.35,0.21,100,0,attack
tcp,S3,979,0.82,0.31,0.18,100,0,attack
tcp,RSTO,430,0,0,0,100,0,attack
tcp,RSTO,332,0,0,0,100,0,attack
tcp,OTH,85,0,0,0,57,0,attack
tcp,S3,142,0.94,0,0,100,0,attack
tcp,OTH,145,0,0,0,33,0,attack
tcp,OTH,221,0,0,0,98,0,attack
tcp,RSTO,816,0,0,0,100,0,attack
tcp,S3,578,0.66,0.53,0.34,100,0,attack
tcp,OTH,58,0,0,0,48,0,attack
tcp,OTH,114,0,0,0,33,0,attack
tcp,S3,143,1,0,0,100,0,attack
tcp,S3,377,0.34,0.81,0.66,82,0.11,attack
tcp,RSTO,687,0,0,0,100,0,attack
tcp,S3,1,1,0,0,1,0,attack
tcp,S3,106,1,0,0,100,0,attack
tcp,S3,947,0.82,0.32,0.18,100,0,attack
tcp,S3,137,1,0,0,100,0,attack
tcp,S3,151,0.7,0,0,100,0,attack
tcp,OTH,177,0,0,0,33,0,attack
tcp,S3,977,0.13,0,0,100,0,attack
tcp,S3,366,0.3,0.83,0.7,75,0.17,attack
tcp,S3,451,0.51,0.67,0.49,100,0,attack
tcp,S3,145,1,0,0,100,0,attack
tcp,OTH,24,0,0,0,24,0,attack
tcp,OTH,33,0,0,0,30,0,attack
tcp,S3,153,1,0,0,100,0,attack
tcp,S3,932,0.81,0.33,0.19,100,0,attack
tcp,OTH,139,0,0,0,31,0,attack
tcp,S3,114,1,0,0,100,0,attack
tcp,RSTO,592,0,0,0,100,0,attack
tcp,OTH,177,0,0,0,33,0,attack
tcp,OTH,136,0,0,0.12,33,0,attack
tcp,RSTO,807,0,0,0,100,0,attack
tcp,S3,169,1,0,0,100,0,attack
tcp,S3,980,0.13,0,0,100,0,attack
tcp,S3,816,0.78,0.37,0.22,99,0,attack
tcp,RSTO,440,0,0,0,100,0,attack
tcp,S3,770,0.26,0,0,100,0,attack
tcp,OTH,40,0,0,0,33,0,attack
tcp,RSTO,563,0,0,0,100,0,attack
tcp,S3,108,1,0,0,100,0,attack
tcp,S3,355,1,0,0,100,0,attack
tcp,RSTO,548,0,0,0,100,0,attack
tcp,S3,356,1,0,0,100,0,attack
tcp,S3,161,1,0,0,100,0,attack
tcp,S3,162,1,0,0,100,0,attack
tcp,RSTO,818,0,0,0,100,0,attack
tcp,S3,951,0.1,0,0,100,0,attack
tcp,S3,983,0.83,0.31,0.17,100,0,attack
tcp,S3,287,1,0,0,100,0,attack
tcp,S3,963,0.12,0,0,100,0,attack
tcp,S3,133,1,0,0,100,0,attack
tcp,RSTO,772,0,0,0,100,0,attack
tcp,S1,1044,0.84,0.29,0.16,100,0,attack
tcp,OTH,118,0,0.89,0.8,29,0.55,attack
tcp,S3,444,0.49,0.68,0.51,100,0,attack
tcp,S3,487,0.56,0.62,0.44,100,0,attack
tcp,OTH,91,0,0,0,63,0,attack
tcp,OTH,292,0,0,0,100,0,attack
tcp,S3,72,1,0,0,72,0,attack
tcp,S3,399,1,0,0,100,0,attack
tcp,S3,424,0.45,0.72,0.55,100,0,attack
tcp,S3,147,1,0,0,100,0,attack
tcp,S3,450,0.5,0.68,0.5,100,0,attack
tcp,S3,161,1,0,0,100,0,attack
tcp,RSTO,401,0,0,0,100,0,attack
tcp,OTH,56,0,0,0,38,0,attack
tcp,S3,128,0.22,0,0,87,0,attack
tcp,S3,370,1,0,0,100,0,attack
tcp,S3,342,1,0,0,100,0,attack
tcp,S3,148,1,0,0,100,0,attack
tcp,S3,685,0.73,0.44,0.27,100,0,attack
tcp,S3,324,1,0,0,100,0,attack
tcp,S3,960,0.82,0.32,0.18,100,0,attack
tcp,OTH,179,0,0,0,33,0,attack
tcp,S3,103,1,0,0,100,0,attack
tcp,S3,258,1,0,0,100,0,attack
tcp,S3,142,1,0,0,100,0,attack
tcp,OTH,179,0,0,0,33,0,attack
tcp,OTH,86,0,0,0,96,0,attack
tcp,S3,520,0.6,0.58,0.4,100,0,attack
tcp,S3,919,0.81,0.33,0.19,100,0,attack
tcp,S3,402,1,0,0,100,0,attack
tcp,OTH,179,0,0,0,33,0,attack
tcp,OTH,138,0,0,0.22,33,0,attack
tcp,RSTO,441,0,0,0,100,0,attack
tcp,RSTO,808,0,0,0,100,0,attack
tcp,RSTO,741,0,0,0,100,0,attack
tcp,S3,135,1,0,0,100,0,attack
tcp,S3,119,1,0,0,100,0,attack
tcp,RSTO,530,0,0,0,100,0,attack
tcp,S3,157,1,0,0,100,0,attack
tcp,OTH,180,0,0,0,33,0,attack
tcp,OTH,143,0,0,0,32,0,attack
tcp,S3,984,0.13,0,0,100,0,attack
tcp,RSTO,722,0,0,0,100,0,attack
tcp,RSTO,524,0,0,0,100,0,attack
tcp,OTH,53,0,0,0,94,0,attack
tcp,S3,739,0.21,0,0,100,0,attack
tcp,S3,109,0.08,0,0,73,0,attack
tcp,OTH,178,0,0,0,99,0,attack
tcp,RSTO,649,0,0,0,100,0,attack
tcp,S3,420,1,0,0,100,0,attack
tcp,S3,4,1,0,0,98,0,attack
tcp,S3,792,0.77,0.38,0.23,99,0,attack
tcp,OTH,179,0,0,0,33,0,attack
tcp,S3,108,1,0,0,100,0,attack
tcp,RSTO,438,0,0,0,100,0,attack
tcp,RSTO,537,0,0,0,100,0,attack
tcp,S3,138,1,0,0,100,0,attack
tcp,S1,755,0.29,0,0,100,0,attack
tcp,S3,110,1,0,0,100,0,attack
tcp,S3,477,0.55,0.64,0.45,100,0,attack
tcp,S1,158,1,0,0,100,0,attack
tcp,RSTO,193,0,0,0,100,0,attack
tcp,S1,582,0.56,0,0,99,0,attack
tcp,S1,170,0.93,0.01,0,100,0,attack
tcp,S1,330,0.38,0,0,100,0,attack
tcp,OTH,1024,0,0,0,49,0,attack
tcp,S1,122,0.98,0,0,100,0,attack
tcp,S1,388,1,0,0,100,0,attack
tcp,S1,267,0.73,0,0,100,0,attack
tcp,S1,105,1,0.01,0,100,0,attack
tcp,S1,427,0.41,0,0,100,0,attack
tcp,RSTO,146,0,0.01,0,99,0,attack
tcp,OTH,736,0,0,0,47,0,attack
tcp,S1,336,0.89,0,0,100,0,attack
tcp,OTH,380,0,0,0,89,0,attack
tcp,S1,422,0.91,0,0,100,0,attack
tcp,OTH,914,0,0,0,34,0,attack
tcp,OTH,233,0,0,0,50,0,attack
tcp,S1,554,1,0,0,100,0,attack
tcp,RSTO,28,0,0,0,43,0,attack
tcp,S1,332,0.38,0,0,100,0,attack
tcp,S1,205,0.94,0,0,100,0,attack
tcp,S1,72,1,0,0,100,0,attack
tcp,S1,99,0.99,0.01,0,98,0,attack
tcp,OTH,989,0,0,0,45,0,attack
tcp,OTH,714,0,0,0,50,0,attack
tcp,S1,120,1,0,0,100,0,attack
tcp,S1,447,1,0,0,100,0,attack
tcp,OTH,961,0,0,0,47,0,attack
tcp,S1,182,0.99,0.01,0,100,0,attack
tcp,S1,52,1,0,0,100,0,attack
tcp,S1,599,1,0,0,100,0,attack
tcp,RSTO,384,0.4,0,0,100,0,attack
tcp,OTH,396,0,0,0,84,0,attack
tcp,OTH,231,0,0,0,50,0,attack
tcp,OTH,126,0,0,0,50,0,attack
tcp,S1,455,0.45,0,0,100,0,attack
tcp,RSTO,132,0,0,0,100,0,attack
tcp,S1,321,0.36,0,0,100,0,attack
tcp,S1,282,1,0,0,100,0,attack
tcp,S1,747,1,0,0,100,0,attack
tcp,OTH,149,0,0,0,50,0,attack
tcp,S1,1026,0.73,0,0,100,0,attack
tcp,S1,307,0.99,0,0,100,0,attack
tcp,S1,653,1,0,0,100,0,attack
tcp,S1,413,1,0,0,100,0,attack
tcp,RSTO,374,0.41,0,0,100,0,attack
tcp,S1,407,0.38,0,0,100,0,attack
tcp,S1,205,1,0,0,100,0,attack
tcp,S1,480,1,0,0,100,0,attack
tcp,RSTO,348,0.36,0,0,100,0,attack
tcp,OTH,97,0,0,0,50,0,attack
tcp,S1,943,0.71,0,0,100,0,attack
tcp,S1,330,0.88,0,0,99,0,attack
tcp,S1,225,1,0,0,100,0,attack
tcp,OTH,679,0,0,0,51,0,attack
tcp,RSTO,178,0,0.01,0,100,0,attack
tcp,OTH,370,0,0,0,87,0,attack
tcp,S1,275,0.26,0,0,99,0,attack
tcp,OTH,313,0,0,0,65,0,attack
tcp,OTH,602,0,0,0,91,0,attack
tcp,S1,230,1,0,0,100,0,attack
tcp,OTH,6,0,0,0,10,0,attack
tcp,OTH,97,0,0,0,50,0,attack
tcp,S1,147,1,0,0,100,0,attack
tcp,S1,474,1,0,0,100,0,attack
tcp,S1,402,1,0,0,100,0,attack
tcp,OTH,381,0,0,0,89,0,attack
tcp,S1,290,1,0,0,100,0,attack
tcp,OTH,746,0,0,0,23,0,attack
tcp,OTH,39,0,0,0,53,0,attack
tcp,S1,614,1,0,0,100,0,attack
tcp,S1,420,1,0,0,100,0,attack
tcp,S1,292,1,0,0,100,0,attack
tcp,S1,349,0.41,0,0,100,0,attack
tcp,S1,571,1,0,0,100,0,attack
tcp,OTH,1019,0,0,0,54,0,attack
tcp,S1,864,1,0,0,100,0,attack
tcp,S1,518,1,0,0,100,0,attack
tcp,S1,73,1,0,0,100,0,attack
tcp,S1,174,1,0,0,100,0,attack
tcp,OTH,256,0,0,0,50,0,attack
tcp,OTH,567,0,0,0,76,0,attack
tcp,S1,605,0.55,0,0,100,0,attack
tcp,S1,675,1,0,0,100,0,attack
tcp,S1,331,1,0,0,100,0,attack
tcp,RSTO,331,0.38,0,0,99,0,attack
tcp,S1,102,1,0,0,100,0,attack
tcp,OTH,25,0,0,0,53,0,attack
tcp,S1,538,1,0,0,100,0,attack
tcp,OTH,652,0,0,0,84,0,attack
tcp,S1,523,1,0,0,100,0,attack
tcp,RSTO,3,0,0.33,0,27,0,attack
tcp,S1,112,1,0,0,100,0,attack
tcp,S1,387,1,0,0,100,0,attack
tcp,OTH,964,0,0,0,46,0,attack
tcp,RSTO,69,0,0,0,87,0,attack
tcp,OTH,255,0,0,0,50,0,attack
tcp,OTH,1075,0,0,0,51,0,attack
tcp,OTH,68,0,0,0,50,0,attack
tcp,S1,549,1,0,0,100,0,attack
tcp,S1,626,1,0,0,100,0,attack
tcp,S1,147,1,0,0,100,0,attack
tcp,S1,430,1,0,0,100,0,attack
tcp,S1,189,0.99,0.01,0,100,0,attack
tcp,S1,252,1,0,0,100,0,attack
tcp,S1,749,1,0,0,100,0,attack
tcp,RSTO,396,0.39,0,0,100,0,attack
tcp,S1,464,1,0,0,100,0,attack
tcp,RSTO,363,0.42,0,0,100,0,attack
tcp,RSTO,7,0,0.14,0,31,0,attack
tcp,S1,234,1,0,0,100,0,attack
tcp,S1,229,1,0,0,100,0,attack
tcp,S1,979,1,0,0,100,0,attack
tcp,OTH,126,0,0,0,50,0,attack
tcp,S1,943,1,0,0,100,0,attack
tcp,S1,307,1,0,0,100,0,attack
tcp,S1,12,1,0,0,100,0,attack
tcp,OTH,63,0,0,0,50,0,attack
tcp,S1,339,0.4,0,0,100,0,attack
tcp,OTH,173,0,0,0,50,0,attack
tcp,S1,968,0.72,0,0,100,0,attack
tcp,RSTO,341,0.89,0,0,100,0,attack
tcp,S1,179,0.93,0.01,0,100,0,attack
tcp,OTH,4,0,0,0,4,0,attack
tcp,S1,65,1,0,0,100,0,attack
tcp,OTH,298,0,0,0,57,0,attack
tcp,S1,458,1,0,0,100,0,attack
tcp,S1,341,1,0,0,100,0,attack
tcp,S1,642,0.57,0,0,100,0,attack
tcp,S1,63,1,0,0,100,0,attack
tcp,OTH,953,0,0,0,47,0,attack
tcp,S1,348,0.41,0,0,100,0,attack
tcp,S1,570,0.52,0,0,100,0,attack
tcp,OTH,411,0,0,0,80,0,attack
tcp,OTH,275,0,0,0,50,0,attack
tcp,S1,661,1,0,0,100,0,attack
tcp,S1,324,0.99,0,0,100,0,attack
tcp,RSTO,30,0,0,0,55,0,attack
tcp,OTH,148,0,0,0,50,0,attack
tcp,S1,481,1,0,0,100,0,attack
tcp,S1,124,1,0.01,0,100,0,attack
tcp,OTH,281,0,0,0,50,0,attack
tcp,S2,610,0.86,0,0,100,0,attack
tcp,OTH,90,0,0,0,98,0,attack
tcp,RSTO,38,0,0,0,63,0,attack
tcp,RSTO,52,0,0,0,81,0,attack
tcp,RSTO,143,0.97,0,0,100,0,attack
tcp,S1,223,0.09,0,0,100,0,attack
tcp,S1,281,1,0,0,100,0,attack
tcp,S1,453,1,0,0,100,0,attack
tcp,RSTO,102,0,0,0,100,0,attack
tcp,OTH,429,0,0,0,89,0,attack
tcp,OTH,147,0,0,0,50,0,attack
tcp,OTH,562,0,0,0,73,0,attack
tcp,S1,250,0.71,0,0,100,0,attack
tcp,S1,453,1,0,0,100,0,attack
tcp,S1,498,0.99,0,0,89,0,attack
tcp,S1,498,1,0,0,100,0,attack
tcp,RSTO,41,0,0,0,75,0,attack
tcp,S1,239,0.7,0,0,100,0,attack
tcp,OTH,51,0,0,0,50,0,attack
tcp,OTH,595,0,0,0,90,0,attack
tcp,S1,28,0.96,0,0,100,0,attack
tcp,S1,306,0.33,0,0,100,0,attack
tcp,S1,47,1,0,0,100,0,attack
tcp,S1,642,1,0,0,100,0,attack
tcp,S1,106,1,0,0,100,0,attack
tcp,S1,591,0.86,0,0,100,0,attack
tcp,S1,337,1,0,0,100,0,attack
tcp,S1,525,1,0,0,100,0,attack
tcp,S2,140,1,0,0,100,0,attack
tcp,S1,78,1,0,0,100,0,attack
tcp,S2,141,1,0,0,100,0,attack
tcp,OTH,1138,0,0,0,54,0,attack
tcp,OTH,380,0,0,0,90,0,attack
tcp,S1,458,1,0,0,100,0,attack
tcp,OTH,488,0,0,0,86,0,attack
tcp,OTH,244,0,0,0,50,0,attack
tcp,S1,98,1,0,0,100,0,attack
tcp,S1,278,1,0,0,100,0,attack
tcp,S1,800,1,0,0,100,0,attack
tcp,S1,936,0.71,0,0,100,0,attack
tcp,OTH,742,0,0,0,27,0,attack
tcp,OTH,2,0,0,0,30,0,attack
tcp,OTH,160,0,0,0,50,0,attack
tcp,S1,260,0.21,0,0,100,0,attack
tcp,OTH,743,0,0,0,44,0,attack
tcp,OTH,187,0,0,0,100,0,attack
tcp,RSTO,93,0,0.01,0,96,0,attack
tcp,S1,68,1,0,0,100,0,attack
tcp,S1,466,0.92,0,0,100,0,attack
tcp,OTH,948,0,0,0,50,0,attack
tcp,OTH,207,0,0,0,50,0,attack
tcp,S2,228,1,0,0,100,0,attack
tcp,OTH,610,0,0,0,92,0,attack
tcp,S1,701,1,0,0,100,0,attack
tcp,S1,617,1,0,0,100,0,attack
tcp,S1,980,0.72,0,0,100,0,attack
tcp,OTH,883,0,0,0,20,0,attack
tcp,OTH,37,0,0,0,53,0,attack
tcp,S1,115,1,0,0,100,0,attack
tcp,S1,737,0.88,0,0,100,0,attack
tcp,S1,321,0.36,0,0,100,0,attack
tcp,S1,747,1,0,0,100,0,attack
tcp,OTH,882,0,0,0,24,0,attack
tcp,OTH,28,0,0,0,40,0,attack
tcp,S1,217,0.08,0,0,100,0,attack
tcp,OTH,3,0,0,0,6,0,attack
tcp,S1,72,1,0,0,100,0,attack
tcp,S1,274,0,0,0,100,0,attack
tcp,RSTO,233,0.12,0,0,100,0,attack
tcp,S1,612,1,0,0,100,0,attack
tcp,OTH,871,0,0,0,48,0,attack
tcp,S1,623,0.99,0,0,100,0,attack
tcp,OTH,177,0,0,0,50,0,attack
tcp,S1,954,0.71,0,0,100,0,attack
tcp,OTH,763,0,0,0,29,0,attack
tcp,OTH,174,0,0,0,50,0,attack
tcp,S1,61,0.97,0.02,0,85,0,attack
tcp,S1,150,0.99,0,0,100,0,attack
tcp,S1,246,1,0,0,100,0,attack
tcp,OTH,946,0,0,0,52,0,attack
tcp,S1,340,1,0,0,100,0,attack
tcp,S1,371,0.89,0,0,100,0,attack
tcp,S1,365,1,0,0,100,0,attack
tcp,S1,157,1,0,0,100,0,attack
tcp,S1,137,0.99,0,0,100,0,attack
tcp,OTH,440,0,0,0,79,0,attack
tcp,S1,334,0.38,0,0,100,0,attack
tcp,S1,6,1,0,0,100,0,attack
tcp,OTH,328,0,0,0,71,0,attack
tcp,OTH,7,0,0,0,7,0,attack
tcp,OTH,122,0,0,0,50,0,attack
tcp,S1,242,1,0,0,100,0,attack
tcp,OTH,690,0,0,0,47,0,attack
tcp,OTH,131,0,0,0,100,0,attack
tcp,S1,1017,0.73,0,0,100,0,attack
tcp,S1,431,1,0,0,100,0,attack
tcp,S1,299,1,0,0,100,0,attack
tcp,OTH,304,0,0,0,61,0,attack
tcp,S1,485,1,0,0,100,0,attack
tcp,S1,72,0.97,0.01,0,88,0,attack
tcp,OTH,290,0,0,0,53,0,attack
tcp,OTH,124,0,0,0,50,0,attack
tcp,S1,528,1,0,0,100,0,attack
tcp,S1,360,1,0,0,100,0,attack
tcp,S1,356,0.89,0,0,100,0,attack
tcp,OTH,821,0,0,0,39,0,attack
tcp,S2,404,1,0,0,100,0,attack
tcp,OTH,9,0,0,0,12,0,attack
tcp,OTH,564,0,0,0,77,0,attack
tcp,S1,217,0.99,0,0,100,0,attack
tcp,OTH,980,0,0,0,46,0,attack
tcp,RSTO,196,0,0,0,100,0,attack
tcp,OTH,841,0,0,0,45,0,attack
tcp,S1,109,1,0,0,100,0,attack
tcp,S1,830,0.67,0,0,100,0,attack
tcp,RSTO,282,0.96,0,0,99,0,attack
tcp,S1,314,1,0,0,100,0,attack
tcp,OTH,188,0,0,0,50,0,attack
tcp,RSTO,134,0,0,0,100,0,attack
tcp,S1,112,1,0,0,100,0,attack
tcp,S1,498,1,0,0,100,0,attack
tcp,OTH,540,0,0,0,72,0,attack
tcp,OTH,605,0,0,0,88,0,attack
tcp,S1,320,0.99,0,0,100,0,attack
tcp,OTH,236,0,0,0,50,0,attack
tcp,OTH,99,0,0,0,50,0,attack
tcp,S1,224,1,0,0,100,0,attack
tcp,OTH,221,0,0,0,50,0,attack
tcp,OTH,651,0,0,0,60,0,attack
tcp,S1,464,0.46,0,0,100,0,attack
tcp,S1,355,0.89,0,0,100,0,attack
tcp,S1,537,0.99,0,0,89,0,attack
tcp,OTH,98,0,0,0,50,0,attack
tcp,OTH,455,0,0,0,80,0,attack
tcp,OTH,154,0,0,0,100,0,attack
tcp,S1,315,1,0,0,100,0,attack
tcp,S1,711,1,0,0,100,0,attack
tcp,S1,453,1,0,0,100,0,attack
tcp,RSTO,160,0,0.01,0,99,0,attack
tcp,S1,129,0.91,0.01,0,100,0,attack
tcp,OTH,135,0,0,0,50,0,attack
tcp,S1,692,1,0,0,100,0,attack
tcp,S1,89,1,0,0,100,0,attack
tcp,S1,564,1,0,0,100,0,attack
tcp,RSTO,370,0.41,0,0,100,0,attack
tcp,OTH,549,0,0,0,86,0,attack
tcp,S1,258,1,0,0,100,0,attack
tcp,OTH,1052,0,0,0,48,0,attack
tcp,S1,323,0.99,0,0,100,0,attack
tcp,RSTO,92,0,0.01,0,97,0,attack
tcp,S1,569,1,0,0,100,0,attack
tcp,S1,505,0.5,0,0,100,0,attack
tcp,S1,594,0.57,0,0,100,0,attack
tcp,S1,497,0.49,0,0,100,0,attack
tcp,S1,724,1,0,0,100,0,attack
tcp,S1,342,0.99,0,0,100,0,attack
tcp,S1,234,0.12,0,0,100,0,attack
tcp,OTH,610,0,0,0,85,0,attack
tcp,OTH,1105,0,0,0,49,0,attack
tcp,S1,625,1,0,0,100,0,attack
tcp,RSTO,118,0,0.01,0,99,0,attack
tcp,OTH,260,0,0,0,50,0,attack
tcp,S1,175,1,0,0,100,0,attack
tcp,OTH,659,0,0,0,47,0,attack
tcp,RSTO,96,0,0,0,99,0,attack
tcp,OTH,252,0,0,0,50,0,attack
tcp,OTH,76,0,0,0,50,0,attack
tcp,OTH,721,0,0,0,49,0,attack
tcp,S1,457,1,0,0,100,0,attack
tcp,OTH,785,0,0,0,34,0,attack
tcp,S1,649,1,0,0,100,0,attack
tcp,S1,482,0.99,0,0,89,0,attack
tcp,S1,548,1,0,0,100,0,attack
tcp,S1,256,1,0,0,100,0,attack
tcp,OTH,1095,0,0,0,48,0,attack
tcp,OTH,6,0,0,0,6,0,attack
tcp,S1,718,0.88,0,0,100,0,attack
tcp,S1,335,0.39,0,0,100,0,attack
tcp,OTH,66,0,0,0,50,0,attack
tcp,S1,603,0.99,0,0,100,0,attack
tcp,S1,265,0.98,0,0,100,0,attack
tcp,S1,130,0.91,0.01,0,100,0,attack
tcp,OTH,986,0,0,0,45,0,attack
tcp,S1,153,0.99,0,0,100,0,attack
tcp,S1,147,1,0.01,0,100,0,attack
tcp,S1,442,0.38,0,0,100,0,attack
tcp,OTH,826,0,0,0,44,0,attack
tcp,RSTO,169,0.83,0,0,100,0,attack
tcp,OTH,664,0,0,0,67,0,attack
tcp,OTH,267,0,0,0,50,0,attack
tcp,OTH,467,0,0,0,88,0,attack
tcp,RSTO,138,0,0,0,100,0,attack
tcp,S1,263,0.22,0,0,100,0,attack
tcp,S1,317,1,0,0,100,0,attack
tcp,S1,246,1,0,0,100,0,attack
tcp,S1,354,1,0,0,100,0,attack
tcp,OTH,1051,0,0,0,50,0,attack
tcp,RSTO,390,0.4,0,0,100,0,attack
tcp,S1,127,0.99,0,0,100,0,attack
tcp,S1,698,1,0,0,100,0,attack
tcp,S1,36,0.66,0.03,0,66,0,attack
tcp,OTH,318,0,0,0,67,0,attack
tcp,OTH,260,0,0,0,100,0,attack
tcp,S1,291,1,0,0,100,0,attack
tcp,OTH,905,0,0,0,40,0,attack
tcp,S1,8,1,0,0,100,0,attack
tcp,RSTO,125,0,0.01,0,100,0,attack
tcp,RSTO,728,0.62,0,0,100,0,attack
tcp,S1,91,1,0,0,100,0,attack
tcp,S1,703,0.88,0,0,100,0,attack
tcp,S2,736,0.61,0,0,100,0,attack
tcp,S1,573,1,0,0,100,0,attack
tcp,S1,117,1,0,0,100,0,attack
tcp,S1,414,0.34,0,0,100,0,attack
tcp,S1,747,0.63,0,0,100,0,attack
tcp,S1,399,0.99,0,0,100,0,attack
tcp,S2,362,0.35,0,0,100,0,attack
tcp,OTH,443,0,0,0,87,0,attack
tcp,S1,575,1,0,0,100,0,attack
tcp,OTH,298,0,0,0,53,0,attack
tcp,OTH,88,0,0,0,50,0,attack
tcp,S2,97,1,0,0,100,0,attack
tcp,S1,52,1,0,0,100,0,attack
tcp,S1,285,0.99,0,0,100,0,attack
tcp,S1,243,0.16,0,0,100,0,attack
tcp,S1,587,1,0,0,100,0,attack
tcp,OTH,563,0,0,0,76,0,attack
tcp,S1,280,1,0,0,100,0,attack
tcp,OTH,769,0,0,0,23,0,attack
tcp,S1,426,1,0,0,100,0,attack
tcp,OTH,1087,0,0,0,46,0,attack
tcp,OTH,229,0,0,0,50,0,attack
tcp,S1,308,0.99,0,0,100,0,attack
tcp,S1,455,1,0,0,100,0,attack
tcp,OTH,695,0,0,0,48,0,attack
tcp,S1,287,1,0,0,100,0,attack
tcp,OTH,48,0,0,0,57,0,attack
tcp,OTH,406,0,0,0,84,0,attack
tcp,S1,219,1,0,0,100,0,attack
tcp,RSTO,715,0.63,0,0,100,0,attack
tcp,S1,482,1,0,0,100,0,attack
tcp,OTH,496,0,0,0,77,0,attack
tcp,S1,2,1,0,0,100,0,attack
tcp,OTH,959,0,0,0,45,0,attack
tcp,S1,60,0.97,0,0,100,0,attack
tcp,OTH,505,0,0,0,71,0,attack
tcp,S1,659,1,0,0,100,0,attack
tcp,S1,207,0.04,0,0,100,0,attack
tcp,OTH,718,0,0,0,50,0,attack
tcp,S1,859,1,0,0,100,0,attack
tcp,S1,629,1,0,0,100,0,attack
tcp,S2,185,1,0,0,100,0,attack
tcp,RSTO,140,0,0,0,100,0,attack
tcp,OTH,85,0,0,0,50,0,attack
tcp,S1,116,0.98,0.01,0,100,0,attack
tcp,OTH,166,0,0,0,50,0,attack
tcp,S1,114,0.99,0,0,100,0,attack
tcp,OTH,153,0,0,0,50,0,attack
tcp,S1,60,1,0,0,100,0,attack
tcp,OTH,137,0,0,0,50,0,attack
tcp,OTH,840,0,0,0,34,0,attack
tcp,S1,756,1,0,0,100,0,attack
tcp,OTH,1,0,0,0,1,0,attack
