% isAttack normal:	2000
% isAttack attack:	2000
@relation 'UnformattedKDDTrain+-weka.filters.unsupervised.attribute.Remove-R3,7,10,11,12,13,14,15,16,17,18,19,20,21,22,43-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:normal, tcpFlood:attack, udpFlood:attack, httpFlood:attack, slowBody:attack, slowHeaders:attack, slowRead:attack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-5,9,12,17,20,22,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute srv_count numeric
@attribute rerror_rate numeric
@attribute dst_host_count numeric
@attribute dst_host_diff_srv_rate numeric
@attribute dst_host_srv_diff_host_rate numeric
@attribute isAttack {normal,attack}

@data
udp,OTH,60,0,88,0,41,0,0,attack
udp,OTH,60,0,102,0,33,0,0,attack
udp,OTH,60,0,30,0,27,0,0,attack
udp,OTH,60,0,138,0,33,0,0,attack
udp,OTH,60,0,121,0,33,0,0,attack
udp,OTH,60,0,88,0,40,0,0,attack
udp,OTH,60,0,108,0,33,0,0,attack
udp,OTH,60,0,111,0,33,0,0,attack
udp,OTH,60,0,112,0,33,0,0,attack
udp,OTH,60,0,24,0,24,0,0,attack
udp,OTH,60,0,117,0,33,0,0,attack
udp,OTH,60,0,143,0,33,0,0,attack
udp,OTH,60,0,109,0,38,0,0,attack
udp,OTH,60,0,108,0,33,0,0,attack
udp,OTH,60,0,115,0,34,0,0,attack
udp,OTH,60,0,118,0,34,0,0,attack
udp,OTH,60,0,121,0,33,0,0,attack
udp,OTH,60,0,139,0,20,0,0,attack
udp,OTH,60,0,60,0,25,0,0,attack
udp,OTH,60,0,112,0,33,0,0,attack
udp,OTH,60,0,69,0,27,0,0,attack
udp,OTH,60,0,160,0,33,0,0,attack
udp,OTH,60,0,95,0,42,0,0,attack
udp,OTH,60,0,128,0,33,0,0,attack
udp,OTH,60,0,141,0,33,0,0,attack
udp,OTH,60,0,102,0,40,0,0,attack
udp,OTH,60,0,155,0,33,0,0,attack
udp,OTH,60,0,108,0,34,0,0,attack
udp,OTH,60,0,87,0,40,0,0,attack
udp,OTH,60,0,145,0,33,0,0,attack
udp,OTH,60,0,125,0,33,0,0,attack
udp,OTH,60,0,86,0,40,0,0,attack
udp,OTH,60,0,94,0,42,0,0,attack
udp,OTH,60,0,113,0,34,0,0,attack
udp,OTH,60,0,57,0,24,0,0,attack
udp,OTH,60,0,140,0,21,0,0,attack
udp,OTH,60,0,117,0,33,0,0,attack
udp,OTH,60,0,112,0,33,0,0,attack
udp,OTH,60,0,110,0,33,0,0,attack
udp,OTH,60,0,45,0,22,0,0,attack
udp,OTH,60,0,137,0,11,0,0,attack
udp,OTH,60,0,119,0,35,0,0,attack
udp,OTH,60,0,141,0,29,0,0,attack
udp,OTH,60,0,141,0,27,0,0,attack
udp,OTH,60,0,141,0,30,0,0,attack
udp,OTH,60,0,154,0,33,0,0,attack
udp,OTH,60,0,128,0,33,0,0,attack
udp,OTH,60,0,106,0,33,0,0,attack
udp,OTH,60,0,101,0,40,0,0,attack
udp,OTH,60,0,109,0,33,0,0,attack
udp,OTH,60,0,137,0,20,0,0,attack
udp,OTH,60,0,86,0,42,0,0,attack
udp,OTH,60,0,138,0,15,0,0,attack
udp,OTH,60,0,102,0,33,0,0,attack
udp,OTH,60,0,120,0,33,0,0,attack
udp,OTH,60,0,116,0,33,0,0,attack
udp,OTH,60,0,145,0,33,0,0,attack
udp,OTH,60,0,117,0,34,0,0,attack
udp,OTH,60,0,85,0,41,0,0,attack
udp,OTH,60,0,101,0,34,0,0,attack
udp,OTH,60,0,142,0,33,0,0,attack
udp,OTH,60,0,103,0,33,0,0,attack
udp,OTH,60,0,141,0,33,0,0,attack
udp,OTH,60,0,93,0,42,0,0,attack
udp,OTH,60,0,93,0,42,0,0,attack
udp,OTH,60,0,132,0,33,0,0,attack
udp,OTH,60,0,110,0,33,0,0,attack
udp,OTH,60,0,135,0,18,0,0,attack
udp,OTH,60,0,116,0,33,0,0,attack
udp,OTH,60,0,87,0,42,0,0,attack
udp,OTH,60,0,103,0,40,0,0,attack
udp,OTH,60,0,143,0,33,0,0,attack
udp,OTH,60,0,141,0,24,0,0,attack
udp,OTH,60,0,145,0,33,0,0,attack
udp,OTH,60,0,151,0,33,0,0,attack
udp,OTH,60,0,15,0,15,0,0,attack
udp,OTH,60,0,86,0,42,0,0,attack
udp,OTH,60,0,106,0,33,0,0,attack
udp,OTH,60,0,114,0,33,0,0,attack
udp,OTH,60,0,8,0,8,0,0,attack
udp,OTH,60,0,108,0,33,0,0,attack
udp,OTH,60,0,138,0,33,0,0,attack
udp,OTH,60,0,164,0,33,0,0,attack
udp,OTH,60,0,49,0,21,0,0,attack
udp,OTH,60,0,123,0,33,0,0,attack
udp,OTH,60,0,151,0,33,0,0,attack
udp,OTH,60,0,64,0,26,0,0,attack
udp,OTH,60,0,125,0,33,0,0,attack
udp,OTH,60,0,110,0,33,0,0,attack
udp,OTH,60,0,160,0,33,0,0,attack
udp,OTH,60,0,119,0,33,0,0,attack
udp,OTH,60,0,142,0,33,0,0,attack
udp,OTH,60,0,84,0,40,0,0,attack
udp,OTH,60,0,7,0,7,0,0,attack
udp,OTH,60,0,125,0,33,0,0,attack
udp,OTH,60,0,86,0,40,0,0,attack
udp,OTH,60,0,14,0,14,0,0,attack
udp,OTH,60,0,81,0,42,0,0,attack
udp,OTH,60,0,138,0,14,0,0,attack
udp,OTH,60,0,91,0,42,0,0,attack
udp,OTH,60,0,112,0,33,0,0,attack
udp,OTH,60,0,141,0,34,0,0,attack
udp,OTH,60,0,123,0,33,0,0,attack
udp,OTH,60,0,131,0,33,0,0,attack
udp,OTH,60,0,114,0,33,0,0,attack
udp,OTH,60,0,62,0,25,0,0,attack
udp,OTH,60,0,121,0,33,0,0,attack
udp,OTH,60,0,112,0,34,0,0,attack
udp,OTH,60,0,114,0,33,0,0,attack
udp,OTH,60,0,131,0,33,0,0,attack
udp,OTH,60,0,11,0,11,0,0,attack
udp,OTH,60,0,145,0,33,0,0,attack
udp,OTH,60,0,129,0,33,0,0,attack
udp,OTH,60,0,109,0,33,0,0,attack
udp,OTH,60,0,54,0,23,0,0,attack
udp,OTH,60,0,136,0,18,0,0,attack
udp,OTH,60,0,4,0,4,0,0,attack
udp,OTH,60,0,148,0,33,0,0,attack
udp,OTH,60,0,87,0,41,0,0,attack
udp,OTH,60,0,142,0,33,0,0,attack
udp,OTH,60,0,142,0,33,0,0,attack
udp,OTH,60,0,141,0,33,0,0,attack
udp,OTH,60,0,117,0,33,0,0,attack
udp,OTH,60,0,153,0,33,0,0,attack
udp,OTH,60,0,117,0,33,0,0,attack
udp,OTH,60,0,121,0,33,0,0,attack
udp,OTH,60,0,28,0,25,0,0,attack
udp,OTH,60,0,160,0,33,0,0,attack
udp,OTH,60,0,143,0,30,0,0,attack
udp,OTH,60,0,5,0,5,0,0,attack
udp,OTH,60,0,130,0,33,0,0,attack
udp,OTH,60,0,142,0,33,0,0,attack
udp,OTH,60,0,105,0,40,0,0,attack
udp,OTH,60,0,116,0,33,0,0,attack
udp,OTH,60,0,121,0,33,0,0,attack
udp,OTH,60,0,80,0,41,0,0,attack
udp,OTH,60,0,131,0,33,0,0,attack
udp,OTH,60,0,104,0,34,0,0,attack
udp,OTH,60,0,138,0,21,0,0,attack
udp,OTH,60,0,89,0,41,0,0,attack
udp,OTH,60,0,112,0,33,0,0,attack
udp,OTH,60,0,42,0,34,0,0,attack
udp,OTH,60,0,118,0,33,0,0,attack
udp,OTH,60,0,108,0,33,0,0,attack
udp,OTH,60,0,86,0,42,0,0,attack
udp,OTH,60,0,125,0,33,0,0,attack
udp,OTH,60,0,113,0,33,0,0,attack
udp,OTH,60,0,110,0,33,0,0,attack
udp,OTH,60,0,55,0,24,0,0,attack
udp,OTH,60,0,112,0,34,0,0,attack
udp,OTH,60,0,25,0,25,0,0,attack
udp,OTH,60,0,113,0,34,0,0,attack
udp,OTH,60,0,121,0,33,0,0,attack
udp,OTH,60,0,98,0,41,0,0,attack
udp,OTH,60,0,61,0,25,0,0,attack
udp,OTH,60,0,161,0,33,0,0,attack
udp,OTH,60,0,147,0,33,0,0,attack
udp,OTH,60,0,136,0,33,0,0,attack
udp,OTH,60,0,104,0,34,0,0,attack
udp,OTH,60,0,112,0,33,0,0,attack
udp,OTH,60,0,90,0,42,0,0,attack
udp,OTH,60,0,117,0,33,0,0,attack
udp,OTH,60,0,153,0,33,0,0,attack
udp,OTH,60,0,103,0,33,0,0,attack
udp,OTH,60,0,104,0,40,0,0,attack
udp,OTH,60,0,145,0,33,0,0,attack
udp,OTH,60,0,112,0,33,0,0,attack
udp,OTH,60,0,121,0,33,0,0,attack
udp,OTH,60,0,19,0,19,0,0,attack
udp,OTH,60,0,3,0,3,0,0,attack
udp,OTH,60,0,109,0,33,0,0,attack
udp,OTH,60,0,161,0,33,0,0,attack
udp,OTH,60,0,141,0,32,0,0,attack
udp,OTH,60,0,118,0,36,0,0,attack
udp,OTH,60,0,114,0,33,0,0,attack
udp,OTH,60,0,153,0,33,0,0,attack
udp,OTH,60,0,112,0,33,0,0,attack
udp,OTH,60,0,107,0,33,0,0,attack
udp,OTH,60,0,156,0,33,0,0,attack
udp,OTH,60,0,105,0,33,0,0,attack
udp,OTH,60,0,97,0,43,0,0,attack
udp,OTH,60,0,117,0,33,0,0,attack
udp,OTH,60,0,145,0,33,0,0,attack
udp,OTH,60,0,141,0,24,0,0,attack
udp,OTH,60,0,109,0,33,0,0,attack
udp,OTH,60,0,114,0,33,0,0,attack
udp,OTH,60,0,84,0,42,0,0,attack
udp,OTH,60,0,40,0,37,0,0,attack
udp,OTH,60,0,102,0,34,0,0,attack
udp,OTH,60,0,139,0,17,0,0,attack
udp,OTH,60,0,145,0,33,0,0,attack
udp,OTH,60,0,145,0,33,0,0,attack
udp,OTH,60,0,133,0,33,0,0,attack
udp,OTH,60,0,82,0,42,0,0,attack
udp,OTH,60,0,106,0,34,0,0,attack
udp,OTH,60,0,50,0,22,0,0,attack
udp,OTH,60,0,130,0,33,0,0,attack
udp,OTH,60,0,139,0,17,0,0,attack
udp,OTH,60,0,113,0,33,0,0,attack
udp,OTH,60,0,109,0,33,0,0,attack
udp,OTH,60,0,110,0,33,0,0,attack
udp,OTH,60,0,109,0,33,0,0,attack
udp,OTH,60,0,125,0,33,0,0,attack
udp,OTH,60,0,117,0,33,0,0,attack
udp,OTH,60,0,84,0,40,0,0,attack
udp,OTH,60,0,142,0,33,0,0,attack
udp,OTH,60,0,53,0,23,0,0,attack
udp,OTH,60,0,138,0,16,0,0,attack
udp,OTH,60,0,83,0,42,0,0,attack
udp,OTH,60,0,83,0,41,0,0,attack
udp,OTH,60,0,142,0,33,0,0,attack
udp,OTH,60,0,153,0,33,0,0,attack
udp,OTH,60,0,141,0,34,0,0,attack
udp,OTH,60,0,110,0,33,0,0,attack
udp,OTH,60,0,142,0,33,0,0,attack
udp,OTH,60,0,95,0,42,0,0,attack
udp,OTH,60,0,105,0,34,0,0,attack
udp,OTH,60,0,2,0,2,0,0,attack
udp,OTH,60,0,111,0,34,0,0,attack
udp,OTH,60,0,6,0,6,0,0,attack
udp,OTH,60,0,102,0,33,0,0,attack
udp,OTH,60,0,142,0,33,0,0,attack
udp,OTH,60,0,134,0,33,0,0,attack
udp,OTH,60,0,145,0,33,0,0,attack
udp,OTH,60,0,146,0,33,0,0,attack
udp,OTH,60,0,138,0,12,0,0,attack
udp,OTH,60,0,163,0,33,0,0,attack
udp,OTH,60,0,98,0,42,0,0,attack
udp,OTH,60,0,104,0,34,0,0,attack
udp,OTH,60,0,115,0,37,0,0,attack
udp,OTH,60,0,107,0,34,0,0,attack
udp,OTH,60,0,114,0,33,0,0,attack
udp,OTH,60,0,110,0,33,0,0,attack
udp,OTH,60,0,110,0,33,0,0,attack
udp,OTH,60,0,35,0,32,0,0,attack
udp,OTH,60,0,154,0,33,0,0,attack
udp,OTH,60,0,86,0,41,0,0,attack
udp,OTH,60,0,102,0,33,0,0,attack
udp,OTH,60,0,141,0,23,0,0,attack
udp,OTH,60,0,114,0,34,0,0,attack
udp,OTH,60,0,107,0,40,0,0,attack
udp,OTH,60,0,10,0,10,0,0,attack
udp,OTH,60,0,87,0,42,0,0,attack
udp,OTH,60,0,114,0,33,0,0,attack
udp,OTH,60,0,79,0,41,0,0,attack
udp,OTH,60,0,109,0,33,0,0,attack
udp,OTH,60,0,148,0,33,0,0,attack
udp,OTH,60,0,117,0,33,0,0,attack
udp,OTH,60,0,149,0,33,0,0,attack
udp,OTH,60,0,143,0,33,0,0,attack
udp,OTH,60,0,118,0,33,0,0,attack
udp,OTH,60,0,137,0,33,0,0,attack
udp,OTH,60,0,79,0,35,0,0,attack
udp,OTH,60,0,111,0,34,0,0,attack
udp,OTH,60,0,109,0,33,0,0,attack
udp,OTH,60,0,103,0,34,0,0,attack
udp,OTH,60,0,83,0,39,0,0,attack
udp,OTH,60,0,160,0,33,0,0,attack
udp,OTH,60,0,160,0,33,0,0,attack
udp,OTH,60,0,151,0,33,0,0,attack
udp,OTH,60,0,158,0,33,0,0,attack
udp,OTH,60,0,18,0,18,0,0,attack
udp,OTH,60,0,162,0,33,0,0,attack
udp,OTH,60,0,79,0,41,0,0,attack
udp,OTH,60,0,138,0,33,0,0,attack
udp,OTH,60,0,108,0,33,0,0,attack
udp,OTH,60,0,153,0,33,0,0,attack
udp,OTH,60,0,153,0,33,0,0,attack
udp,OTH,60,0,139,0,19,0,0,attack
udp,OTH,60,0,84,0,41,0,0,attack
udp,OTH,60,0,125,0,33,0,0,attack
udp,OTH,60,0,107,0,33,0,0,attack
udp,OTH,60,0,133,0,33,0,0,attack
udp,OTH,60,0,141,0,25,0,0,attack
udp,OTH,60,0,119,0,33,0,0,attack
udp,OTH,60,0,102,0,33,0,0,attack
udp,OTH,60,0,114,0,33,0,0,attack
udp,OTH,60,0,109,0,33,0,0,attack
udp,OTH,60,0,107,0,34,0,0,attack
udp,OTH,60,0,131,0,33,0,0,attack
udp,OTH,60,0,67,0,27,0,0,attack
udp,OTH,60,0,137,0,11,0,0,attack
udp,OTH,60,0,142,0,33,0,0,attack
udp,OTH,60,0,138,0,21,0,0,attack
udp,OTH,60,0,100,0,40,0,0,attack
udp,OTH,60,0,117,0,33,0,0,attack
udp,OTH,60,0,41,0,36,0,0,attack
udp,OTH,60,0,153,0,33,0,0,attack
udp,OTH,60,0,13,0,13,0,0,attack
udp,OTH,60,0,104,0,33,0,0,attack
udp,OTH,60,0,58,0,25,0,0,attack
udp,OTH,60,0,87,0,42,0,0,attack
udp,OTH,60,0,117,0,34,0,0,attack
udp,OTH,60,0,22,0,22,0,0,attack
udp,OTH,60,0,72,0,28,0,0,attack
udp,OTH,60,0,162,0,33,0,0,attack
udp,OTH,60,0,126,0,33,0,0,attack
udp,OTH,60,0,108,0,33,0,0,attack
udp,OTH,60,0,70,0,28,0,0,attack
udp,OTH,60,0,109,0,34,0,0,attack
udp,OTH,60,0,82,0,40,0,0,attack
udp,OTH,60,0,36,0,33,0,0,attack
udp,OTH,60,0,110,0,37,0,0,attack
udp,OTH,60,0,112,0,33,0,0,attack
udp,OTH,60,0,141,0,33,0,0,attack
udp,OTH,60,0,142,0,33,0,0,attack
udp,OTH,60,0,51,0,23,0,0,attack
udp,OTH,60,0,152,0,33,0,0,attack
udp,OTH,60,0,125,0,33,0,0,attack
udp,OTH,60,0,127,0,33,0,0,attack
udp,OTH,60,0,131,0,33,0,0,attack
udp,OTH,60,0,153,0,33,0,0,attack
udp,OTH,60,0,120,0,33,0,0,attack
udp,OTH,60,0,105,0,34,0,0,attack
udp,OTH,60,0,106,0,39,0,0,attack
udp,OTH,60,0,66,0,26,0,0,attack
udp,OTH,60,0,116,0,33,0,0,attack
udp,OTH,60,0,106,0,34,0,0,attack
udp,OTH,60,0,139,0,20,0,0,attack
udp,OTH,60,0,107,0,34,0,0,attack
udp,OTH,60,0,160,0,33,0,0,attack
udp,OTH,60,0,86,0,43,0,0,attack
udp,OTH,60,0,63,0,26,0,0,attack
udp,OTH,60,0,131,0,33,0,0,attack
udp,OTH,60,0,141,0,34,0,0,attack
udp,OTH,60,0,117,0,33,0,0,attack
udp,OTH,60,0,144,0,33,0,0,attack
udp,OTH,60,0,37,0,34,0,0,attack
udp,OTH,60,0,86,0,42,0,0,attack
udp,OTH,60,0,158,0,33,0,0,attack
udp,OTH,60,0,112,0,38,0,0,attack
udp,OTH,60,0,114,0,34,0,0,attack
udp,OTH,60,0,46,0,21,0,0,attack
udp,OTH,60,0,110,0,33,0,0,attack
udp,OTH,60,0,125,0,33,0,0,attack
udp,OTH,60,0,27,0,27,0,0,attack
udp,OTH,60,0,99,0,42,0,0,attack
udp,OTH,60,0,21,0,21,0,0,attack
udp,OTH,60,0,9,0,9,0,0,attack
udp,OTH,60,0,158,0,33,0,0,attack
udp,OTH,60,0,117,0,33,0,0,attack
udp,OTH,60,0,141,0,24,0,0,attack
udp,OTH,60,0,38,0,35,0,0,attack
udp,OTH,60,0,70,0,28,0,0,attack
udp,OTH,60,0,32,0,29,0,0,attack
udp,OTH,60,0,135,0,33,0,0,attack
udp,OTH,60,0,160,0,33,0,0,attack
udp,OTH,60,0,85,0,40,0,0,attack
udp,OTH,60,0,109,0,34,0,0,attack
udp,OTH,60,0,89,0,41,0,0,attack
udp,OTH,60,0,39,0,36,0,0,attack
udp,OTH,60,0,108,0,33,0,0,attack
udp,OTH,60,0,108,0,34,0,0,attack
udp,OTH,60,0,90,0,41,0,0,attack
udp,OTH,60,0,110,0,33,0,0,attack
udp,OTH,60,0,107,0,38,0,0,attack
udp,OTH,60,0,141,0,25,0,0,attack
udp,OTH,60,0,130,0,33,0,0,attack
udp,OTH,60,0,91,0,42,0,0,attack
udp,OTH,60,0,105,0,33,0,0,attack
udp,OTH,60,0,20,0,20,0,0,attack
udp,OTH,60,0,117,0,36,0,0,attack
udp,OTH,60,0,153,0,33,0,0,attack
udp,OTH,60,0,101,0,34,0,0,attack
udp,OTH,60,0,43,0,32,0,0,attack
udp,OTH,60,0,125,0,33,0,0,attack
udp,OTH,60,0,122,0,33,0,0,attack
udp,OTH,60,0,115,0,33,0,0,attack
udp,OTH,60,0,150,0,33,0,0,attack
udp,OTH,60,0,160,0,33,0,0,attack
udp,OTH,60,0,1,0,1,0,0,attack
udp,OTH,60,0,59,0,25,0,0,attack
udp,OTH,60,0,125,0,33,0,0,attack
udp,OTH,60,0,92,0,42,0,0,attack
udp,OTH,60,0,107,0,33,0,0,attack
udp,OTH,60,0,143,0,33,0,0,attack
udp,OTH,60,0,135,0,33,0,0,attack
udp,OTH,60,0,131,0,33,0,0,attack
udp,OTH,60,0,153,0,33,0,0,attack
udp,OTH,60,0,166,0,33,0,0,attack
udp,OTH,60,0,109,0,33,0,0,attack
udp,OTH,60,0,12,0,12,0,0,attack
udp,OTH,60,0,143,0,33,0,0,attack
udp,OTH,60,0,109,0,40,0,0,attack
udp,OTH,60,0,108,0,33,0,0,attack
udp,OTH,60,0,82,0,38,0,0,attack
udp,OTH,60,0,87,0,41,0,0,attack
udp,OTH,60,0,138,0,33,0,0,attack
udp,OTH,60,0,111,0,34,0,0,attack
udp,OTH,60,0,111,0,33,0,0,attack
udp,OTH,60,0,108,0,34,0,0,attack
udp,OTH,60,0,44,0,33,0,0,attack
udp,OTH,60,0,131,0,33,0,0,attack
udp,OTH,60,0,153,0,33,0,0,attack
udp,OTH,60,0,81,0,37,0,0,attack
udp,OTH,60,0,78,0,43,0,0,attack
udp,OTH,60,0,138,0,33,0,0,attack
udp,OTH,60,0,142,0,33,0,0,attack
udp,OTH,60,0,16,0,16,0,0,attack
udp,OTH,60,0,111,0,33,0,0,attack
udp,OTH,60,0,136,0,10,0,0,attack
udp,OTH,60,0,68,0,27,0,0,attack
udp,OTH,60,0,110,0,34,0,0,attack
udp,OTH,60,0,75,0,31,0,0,attack
udp,OTH,60,0,146,0,33,0,0,attack
udp,OTH,60,0,110,0,34,0,0,attack
udp,OTH,60,0,113,0,34,0,0,attack
udp,OTH,60,0,142,0,33,0,0,attack
udp,OTH,60,0,141,0,28,0,0,attack
udp,OTH,60,0,73,0,29,0,0,attack
udp,OTH,60,0,140,0,33,0,0,attack
udp,OTH,60,0,82,0,42,0,0,attack
udp,OTH,60,0,137,0,33,0,0,attack
udp,OTH,60,0,85,0,42,0,0,attack
udp,OTH,60,0,85,0,42,0,0,attack
udp,OTH,60,0,138,0,33,0,0,attack
udp,OTH,60,0,141,0,26,0,0,attack
udp,OTH,60,0,112,0,33,0,0,attack
udp,OTH,60,0,106,0,33,0,0,attack
udp,OTH,60,0,99,0,41,0,0,attack
tcp,OTH,60,0,137,0,11,0,0,attack
tcp,RSTO,446,755,402,0,100,0,0,attack
tcp,RSTO,446,755,553,0,100,0,0,attack
tcp,S3,377,755,293,0,100,0,0,attack
tcp,S3,392,821,753,0,100,0,0,attack
tcp,OTH,66,0,322,0,100,0,0,attack
tcp,S3,374,755,156,0,100,0,0,attack
tcp,S3,374,755,154,0,100,0,0,attack
tcp,OTH,60,0,179,0,33,0,0,attack
tcp,S3,374,755,101,0,100,0,0,attack
tcp,S3,374,755,134,0,100,0,0,attack
tcp,RSTO,446,755,460,0,100,0,0,attack
tcp,S3,374,755,146,0,100,0,0,attack
tcp,S3,374,755,141,0,100,0,0,attack
tcp,S1,242,140,183,0,100,0,0,attack
tcp,S1,242,140,445,0,100,0,0,attack
tcp,OTH,60,0,179,0,33,0,0,attack
tcp,RSTO,446,755,471,0,100,0,0,attack
tcp,S3,374,755,151,0,100,0,0,attack
tcp,OTH,60,0,125,0,32,0,0,attack
tcp,OTH,66,0,44,0,31,0,0,attack
tcp,S3,386,821,65,0,65,0,0,attack
tcp,OTH,66,0,306,0,100,0,0,attack
tcp,S3,380,755,954,0,100,0,0,attack
tcp,S3,374,755,220,0,100,0,0,attack
tcp,S3,374,755,38,0,38,0,0,attack
tcp,S3,374,755,150,0,100,0,0,attack
tcp,S3,377,755,224,0,93,0.14,0.08,attack
tcp,S3,377,755,669,0,99,0,0,attack
tcp,OTH,60,0,177,0,33,0,0,attack
tcp,S3,374,755,141,0,100,0,0,attack
tcp,OTH,66,0,6,0,66,0,0,attack
tcp,OTH,60,0,144,0,31,0,0,attack
tcp,OTH,60,0,135,0,25,0,0,attack
tcp,RSTO,446,755,612,0,100,0,0,attack
tcp,S3,374,755,171,0,100,0,0,attack
tcp,S3,374,755,37,0,37,0,0,attack
tcp,OTH,66,0,89,0,96,0,0,attack
tcp,S3,374,755,142,0,100,0,0,attack
tcp,S3,374,755,123,0,100,0,0,attack
tcp,S3,374,755,85,0,98,0,0,attack
tcp,S3,374,755,33,0,98,0,0,attack
tcp,S1,248,140,217,0,100,0,0,attack
tcp,OTH,66,0,31,0,31,0,0,attack
tcp,S3,374,755,157,0,100,0,0,attack
tcp,RSTO,446,755,523,0,100,0,0,attack
tcp,OTH,66,0,63,0,45,0.76,0.61,attack
tcp,S3,377,755,270,0,100,0,0,attack
tcp,S3,380,755,135,0,100,0,0,attack
tcp,S3,374,755,157,0,100,0,0,attack
tcp,S3,374,755,165,0,100,0,0,attack
tcp,OTH,60,0,140,0,14,0,0,attack
tcp,S3,374,755,121,0,100,0,0,attack
tcp,OTH,66,0,181,0,99,0,0,attack
tcp,S3,377,755,387,0,100,0,0,attack
tcp,RSTO,446,755,420,0,100,0,0,attack
tcp,OTH,60,0,20,0,20,0,0,attack
tcp,S3,374,755,130,0,100,0,0,attack
tcp,OTH,66,0,232,0,98,0,0,attack
tcp,S3,374,755,134,0,100,0,0,attack
tcp,S3,374,755,155,0,100,0,0,attack
tcp,OTH,60,0,170,0,33,0,0,attack
tcp,OTH,66,0,205,0,98,0,0,attack
tcp,S3,374,755,177,0,100,0,0,attack
tcp,RSTO,446,755,510,0,100,0,0,attack
tcp,S3,377,755,483,0,100,0,0,attack
tcp,OTH,60,0,101,0,11,0,0.63,attack
tcp,S3,374,755,144,0,100,0,0,attack
tcp,S3,374,755,11,0,98,0,0,attack
tcp,S3,374,755,123,0,82,0,0,attack
tcp,S3,377,755,380,0,100,0,0,attack
tcp,RSTO,446,755,588,0,100,0,0,attack
tcp,S3,374,755,140,0,100,0,0,attack
tcp,S3,377,755,185,0,80,0.49,0.33,attack
tcp,S3,374,755,103,0,100,0,0,attack
tcp,RSTO,446,755,706,0,100,0,0,attack
tcp,S3,374,755,301,0,100,0,0,attack
tcp,S3,374,755,97,0,100,0,0,attack
tcp,OTH,60,0,176,0,33,0,0,attack
tcp,OTH,66,0,47,0,94,0,0,attack
tcp,S3,377,755,379,0,100,0,0,attack
tcp,RSTO,446,755,707,0,100,0,0,attack
tcp,OTH,60,0,151,0,33,0,0,attack
tcp,OTH,60,0,168,0,33,0,0,attack
tcp,S3,377,755,829,0,100,0,0,attack
tcp,RSTO,446,755,515,0,100,0,0,attack
tcp,S3,374,755,140,0,100,0,0,attack
tcp,S3,374,755,137,0,100,0,0,attack
tcp,S3,377,755,803,0,100,0,0,attack
tcp,S1,245,140,876,0,100,0,0,attack
tcp,S3,374,755,114,0,100,0,0,attack
tcp,OTH,60,0,167,0,33,0,0,attack
tcp,S3,377,755,543,0,100,0,0,attack
tcp,OTH,66,0,168,0,100,0,0,attack
tcp,S3,374,755,154,0,100,0,0,attack
tcp,OTH,60,0,174,0,33,0,0,attack
tcp,S3,374,755,170,0,100,0,0,attack
tcp,RSTO,446,755,427,0,100,0,0,attack
tcp,OTH,66,0,126,0,100,0,0,attack
tcp,OTH,60,0,130,0,35,0,0,attack
tcp,S3,374,755,24,0,24,0,0,attack
tcp,S3,374,755,160,0,100,0,0,attack
tcp,S3,377,755,466,0,100,0,0,attack
tcp,S3,377,755,589,0,100,0,0,attack
tcp,S3,374,755,67,0,67,0,0,attack
tcp,S3,374,755,156,0,100,0,0,attack
tcp,S3,380,755,143,0,100,0,0,attack
tcp,RSTO,446,755,674,0,100,0,0,attack
tcp,S3,377,755,442,0,100,0,0,attack
tcp,OTH,60,0,15,0,15,0,0,attack
tcp,S3,374,755,164,0,100,0,0,attack
tcp,OTH,60,0,100,0,10,0,0.68,attack
tcp,S3,464,1370,107,0,100,0,0,attack
tcp,S3,377,755,182,0,79,0.52,0.36,attack
tcp,S1,242,140,178,0,100,0,0,attack
tcp,S3,377,755,616,0,99,0,0,attack
tcp,S3,377,755,655,0,99,0,0,attack
tcp,S3,374,755,147,0,100,0,0,attack
tcp,S3,374,755,139,0,100,0,0,attack
tcp,S3,374,755,345,0,100,0,0,attack
tcp,RSTO,446,755,557,0,100,0,0,attack
tcp,S3,374,755,174,0,100,0,0,attack
tcp,S3,377,755,529,0,100,0,0,attack
tcp,S3,377,755,572,0,100,0,0,attack
tcp,RSTO,446,755,713,0,100,0,0,attack
tcp,S3,374,755,196,0,100,0,0,attack
tcp,S3,380,755,989,0,100,0,0,attack
tcp,S3,374,755,98,0,98,0,0,attack
tcp,S3,374,755,57,0,57,0,0,attack
tcp,S3,377,755,540,0,100,0,0,attack
tcp,OTH,66,0,63,0,42,0,0,attack
tcp,S3,374,755,139,0,100,0,0,attack
tcp,S3,380,755,861,0,100,0,0,attack
tcp,S3,374,755,155,0,100,0,0,attack
tcp,OTH,60,0,172,0,33,0,0,attack
tcp,S3,380,755,165,0,100,0,0,attack
tcp,S3,374,755,155,0,100,0,0,attack
tcp,S3,374,755,255,0,100,0,0,attack
tcp,S3,374,755,64,0,64,0,0,attack
