% isAttack HIGH_RATE:	888
% isAttack LOW_RATE:	1332
% isAttack NORMAL:	1333
@relation 'UnformattedKDDTrain+-weka.filters.unsupervised.attribute.Remove-R3,7,10,11,12,13,14,15,16,17,18,19,20,21,22,43-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:NORMAL, tcpFlood:HIGH_RATE, udpFlood:HIGH_RATE, httpFlood:HIGH_RATE, slowBody:LOW_RATE, slowHeaders:LOW_RATE, slowRead:LOW_RATE-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R4,9,12,18,21,23,27'

@attribute src_bytes numeric
@attribute srv_count numeric
@attribute rerror_rate numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_same_src_port_rate numeric
@attribute dst_host_serror_rate numeric
@attribute isAttack {HIGH_RATE,LOW_RATE,NORMAL}

@data
370,1208,0,100,0,1,LOW_RATE
370,346,0,100,0,1,LOW_RATE
370,1212,0,100,0,0.51,LOW_RATE
927,124,0,100,0,0,LOW_RATE
370,1946,0,100,0,1,LOW_RATE
370,790,0,100,0,1,LOW_RATE
370,583,0,100,0,1,LOW_RATE
370,596,0,100,0,1,LOW_RATE
838,57,0,61,0,0,LOW_RATE
926,247,0,100,0,0.01,LOW_RATE
948,148,0,100,0,0,LOW_RATE
1106,81,0,85,0,0,LOW_RATE
370,1719,0,100,0,1,LOW_RATE
370,1694,0,100,0,1,LOW_RATE
370,273,0,100,0,1,LOW_RATE
370,268,0,100,0,0.48,LOW_RATE
370,945,0,100,0,1,LOW_RATE
370,2347,0,100,0,1,LOW_RATE
370,1005,0,100,0,0.15,LOW_RATE
872,88,0,92,0,0,LOW_RATE
370,1583,0,100,0,0.98,LOW_RATE
370,890,0,100,0,1,LOW_RATE
370,1247,0,100,0,0.22,LOW_RATE
370,1516,0,100,0,0.98,LOW_RATE
370,41,0,100,0,0.73,LOW_RATE
370,41,0,100,0,0.25,LOW_RATE
370,356,0,100,0,1,LOW_RATE
865,199,0,100,0,0,LOW_RATE
1006,156,0,100,0,0,LOW_RATE
504,299,0,100,0,0.4,LOW_RATE
904,62,0,65,0,0,LOW_RATE
909,218,0,100,0,0,LOW_RATE
370,544,0,100,0,1,LOW_RATE
370,1590,0,100,0,1,LOW_RATE
370,1537,0,100,0,1,LOW_RATE
934,174,0,100,0,0,LOW_RATE
370,2447,0,100,0,1,LOW_RATE
370,2382,0,100,0,1,LOW_RATE
370,678,0,100,0,1,LOW_RATE
370,402,0,100,0,1,LOW_RATE
370,1648,0,100,0,0.96,LOW_RATE
370,827,0,100,0,1,LOW_RATE
370,1547,0,100,0,1,LOW_RATE
370,2547,0,100,0,1,LOW_RATE
370,330,0,100,0,0.71,LOW_RATE
1020,1195,0,100,0,0.81,LOW_RATE
370,596,0,100,0,0.88,LOW_RATE
370,2134,0,100,0,1,LOW_RATE
370,3127,0,100,0,1,LOW_RATE
370,2128,0,100,0,1,LOW_RATE
370,2853,0,100,0,1,LOW_RATE
370,957,0,100,0,1,LOW_RATE
370,1733,0,100,0,1,LOW_RATE
991,1716,0,100,0,0.67,LOW_RATE
370,1294,0,100,0,1,LOW_RATE
370,1882,0,100,0,0.98,LOW_RATE
370,1126,0,100,0,1,LOW_RATE
370,819,0,100,0,0.98,LOW_RATE
370,1561,0,100,0,1,LOW_RATE
370,1204,0,100,0,0.99,LOW_RATE
370,2845,0,100,0,1,LOW_RATE
370,1514,0,100,0,1,LOW_RATE
370,1334,0,100,0,1,LOW_RATE
370,1411,0,100,0,1,LOW_RATE
370,2164,0,100,0,1,LOW_RATE
370,2164,0,100,0,1,LOW_RATE
370,441,0,100,0,0.99,LOW_RATE
858,86,0,89,0,0,LOW_RATE
370,1421,0,100,0,1,LOW_RATE
370,488,0,100,0,0.87,LOW_RATE
370,1128,0,100,0,1,LOW_RATE
370,276,0,100,0,1,LOW_RATE
2971,529,0,100,0,0.97,LOW_RATE
370,1032,0,100,0,1,LOW_RATE
370,315,0,100,0,0.53,LOW_RATE
370,212,0,100,0,0.02,LOW_RATE
370,959,0,100,0,1,LOW_RATE
370,313,0,100,0,1,LOW_RATE
370,162,0,100,0,0.98,LOW_RATE
370,2167,0,100,0,0.99,LOW_RATE
370,1370,0,100,0,0.99,LOW_RATE
370,481,0,100,0,0.72,LOW_RATE
370,668,0,100,0,0.69,LOW_RATE
983,246,0,100,0,0.01,LOW_RATE
370,418,0,100,0,0.76,LOW_RATE
370,960,0,100,0,1,LOW_RATE
370,576,0,100,0,0.74,LOW_RATE
1039,13,0,16,0,0,LOW_RATE
370,1591,0,100,0,0.98,LOW_RATE
370,3172,0,100,0,1,LOW_RATE
370,254,0,100,0,1,LOW_RATE
370,1068,0,100,0,1,LOW_RATE
370,217,0,100,0,0.08,LOW_RATE
370,2784,0,100,0,1,LOW_RATE
946,152,0,100,0,0,LOW_RATE
370,848,0,100,0,1,LOW_RATE
370,1543,0,100,0,1,LOW_RATE
370,495,0,100,0,0.85,LOW_RATE
370,256,0,100,0,0.47,LOW_RATE
370,379,0,100,0,1,LOW_RATE
370,1430,0,100,0,0.96,LOW_RATE
370,730,0,100,0,1,LOW_RATE
370,494,0,100,0,1,LOW_RATE
370,901,0,100,0,1,LOW_RATE
1051,11,0,14,0,0,LOW_RATE
370,431,0,100,0,1,LOW_RATE
370,48,0,100,0,0.32,LOW_RATE
370,658,0,100,0,0.85,LOW_RATE
1048,157,0,100,0,0,LOW_RATE
370,531,0,100,0,1,LOW_RATE
1080,1192,0,100,0,0.66,LOW_RATE
370,1201,0,100,0,0.51,LOW_RATE
370,642,0,100,0,0.99,LOW_RATE
370,1781,0,100,0,0.5,LOW_RATE
370,1086,0,100,0,0.99,LOW_RATE
370,1830,0,100,0,1,LOW_RATE
370,217,0,100,0,0.06,LOW_RATE
370,560,0,100,0,1,LOW_RATE
370,1296,0,100,0,1,LOW_RATE
370,2783,0,100,0,1,LOW_RATE
370,2258,0,100,0,1,LOW_RATE
1089,971,0,100,0,0.35,LOW_RATE
370,496,0,100,0,1,LOW_RATE
370,1596,0,100,0,0.98,LOW_RATE
370,1337,0,100,0,0.99,LOW_RATE
370,2346,0,100,0,1,LOW_RATE
370,994,0,100,0,1,LOW_RATE
370,680,0,100,0,1,LOW_RATE
370,2699,0,100,0,1,LOW_RATE
370,1080,0,100,0,1,LOW_RATE
370,1462,0,100,0,1,LOW_RATE
961,159,0,100,0,0,LOW_RATE
370,418,0,100,0,1,LOW_RATE
370,658,0,100,0,0.99,LOW_RATE
370,2251,0,100,0,0.95,LOW_RATE
370,325,0,100,0,1,LOW_RATE
1068,123,0,100,0,0,LOW_RATE
504,452,0,100,0,0.97,LOW_RATE
370,1965,0,100,0,0.63,LOW_RATE
370,2831,0,100,0,1,LOW_RATE
370,1252,0,100,0,1,LOW_RATE
370,1411,0,100,0,0.96,LOW_RATE
370,534,0,100,0,0.98,LOW_RATE
370,1246,0,100,0,0.74,LOW_RATE
893,66,0,69,0,0,LOW_RATE
370,2289,0,100,0,1,LOW_RATE
370,2115,0,100,0,1,LOW_RATE
370,1315,0,100,0,1,LOW_RATE
370,844,0,100,0,1,LOW_RATE
370,2306,0,100,0,1,LOW_RATE
370,1639,0,100,0,0.98,LOW_RATE
504,553,0,100,0,0.75,LOW_RATE
1003,39,0,42,0,0,LOW_RATE
370,1349,0,100,0,1,LOW_RATE
370,883,0,100,0,1,LOW_RATE
370,749,0,100,0,1,LOW_RATE
370,1114,0,100,0,1,LOW_RATE
370,840,0,100,0,1,LOW_RATE
370,2424,0,100,0,1,LOW_RATE
370,261,0,100,0,0.52,LOW_RATE
370,1942,0,100,0,1,LOW_RATE
370,1844,0,100,0,1,LOW_RATE
296,486,0,100,0,1,LOW_RATE
2097,209,0,100,0,0,LOW_RATE
370,1340,0,100,0,1,LOW_RATE
370,1153,0,100,0,1,LOW_RATE
504,247,0,100,0,0.31,LOW_RATE
370,2425,0,100,0,1,LOW_RATE
1004,55,0,59,0,0,LOW_RATE
504,369,0,100,0,0.76,LOW_RATE
370,1700,0,100,0,1,LOW_RATE
370,550,0,100,0,0.74,LOW_RATE
370,1678,0,100,0,1,LOW_RATE
370,854,0,100,0,1,LOW_RATE
370,2961,0,100,0,1,LOW_RATE
370,812,0,100,0,1,LOW_RATE
930,106,0,100,0,0,LOW_RATE
370,1968,0,100,0,0.98,LOW_RATE
370,857,0,100,0,0.98,LOW_RATE
977,50,0,53,0,0,LOW_RATE
370,391,0,100,0,0.75,LOW_RATE
370,1300,0,100,0,0.58,LOW_RATE
370,313,0,100,0,0.72,LOW_RATE
370,1972,0,100,0,1,LOW_RATE
370,669,0,100,0,1,LOW_RATE
370,2120,0,100,0,1,LOW_RATE
370,1024,0,100,0,1,LOW_RATE
370,677,0,100,0,1,LOW_RATE
370,3096,0,100,0,1,LOW_RATE
3492,1134,0,100,0,1,LOW_RATE
370,273,0,100,0,0.64,LOW_RATE
370,1348,0,100,0,0.94,LOW_RATE
981,33,0,35,0,0,LOW_RATE
370,1737,0,100,0,0.5,LOW_RATE
370,295,0,100,0,0.04,LOW_RATE
370,1120,0,100,0,1,LOW_RATE
370,997,0,100,0,0.98,LOW_RATE
370,531,0,100,0,0.76,LOW_RATE
370,1962,0,100,0,0.98,LOW_RATE
370,2319,0,100,0,1,LOW_RATE
370,758,0,100,0,1,LOW_RATE
988,91,0,94,0,0,LOW_RATE
370,1968,0,100,0,1,LOW_RATE
370,2603,0,100,0,1,LOW_RATE
3475,2448,0,100,0,1,LOW_RATE
370,897,0,100,0,1,LOW_RATE
370,552,0,100,0,0.98,LOW_RATE
1132,944,0,100,0,0.62,LOW_RATE
370,997,0,100,0,1,LOW_RATE
370,1995,0,100,0,1,LOW_RATE
925,161,0,100,0,0,LOW_RATE
370,860,0,100,0,0.98,LOW_RATE
370,602,0,100,0,1,LOW_RATE
370,575,0,100,0,0.98,LOW_RATE
370,809,0,100,0,1,LOW_RATE
370,1252,0,100,0,0.8,LOW_RATE
370,2218,0,100,0,1,LOW_RATE
894,37,0,40,0,0,LOW_RATE
370,310,0,100,0,0.99,LOW_RATE
370,1674,0,100,0,1,LOW_RATE
370,379,0,100,0,0.84,LOW_RATE
370,1261,0,100,0,1,LOW_RATE
370,2008,0,100,0,1,LOW_RATE
370,1598,0,100,0,0.98,LOW_RATE
370,667,0,100,0,1,LOW_RATE
370,2089,0,100,0,0.99,LOW_RATE
370,570,0,100,0,1,LOW_RATE
1002,157,0,100,0,0,LOW_RATE
1015,190,0,100,0,0,LOW_RATE
222,1202,0,99,0,0.74,LOW_RATE
370,2427,0,100,0,1,LOW_RATE
370,575,0,100,0,0.88,LOW_RATE
370,2307,0,100,0,1,LOW_RATE
370,1494,0,100,0,1,LOW_RATE
370,1787,0,100,0,1,LOW_RATE
370,332,0,100,0,0.37,LOW_RATE
370,339,0,100,0,1,LOW_RATE
370,713,0,100,0,1,LOW_RATE
370,764,0,100,0,1,LOW_RATE
937,87,0,91,0,0,LOW_RATE
1018,39,0,42,0,0,LOW_RATE
370,1170,0,100,0,1,LOW_RATE
370,841,0,100,0,1,LOW_RATE
370,538,0,100,0,1,LOW_RATE
296,774,0,100,0,1,LOW_RATE
1024,116,0,100,0,0,LOW_RATE
370,1837,0,100,0,1,LOW_RATE
370,562,0,100,0,1,LOW_RATE
370,2616,0,100,0,1,LOW_RATE
370,902,0,100,0,1,LOW_RATE
370,2542,0,100,0,0.98,LOW_RATE
370,2091,0,100,0,0.98,LOW_RATE
949,61,0,65,0,0,LOW_RATE
370,2238,0,100,0,0.95,LOW_RATE
370,472,0,100,0,0.99,LOW_RATE
370,1465,0,100,0,1,LOW_RATE
370,1999,0,100,0,1,LOW_RATE
952,9,0,13,0,0,LOW_RATE
370,758,0,100,0,1,LOW_RATE
370,2332,0,100,0,1,LOW_RATE
370,2029,0,100,0,0.98,LOW_RATE
370,2788,0,100,0,1,LOW_RATE
1014,184,0,100,0,0,LOW_RATE
370,569,0,100,0,0.88,LOW_RATE
370,1414,0,100,0,0.94,LOW_RATE
1012,143,0,100,0,0,LOW_RATE
370,460,0,100,0,0.99,LOW_RATE
370,318,0,100,0,0.56,LOW_RATE
370,1154,0,100,0,1,LOW_RATE
370,895,0,100,0,1,LOW_RATE
370,457,0,100,0,1,LOW_RATE
1121,473,0,100,0,0.98,LOW_RATE
1126,74,0,78,0,0,LOW_RATE
1103,988,0,100,0,0.22,LOW_RATE
370,352,0,100,0,1,LOW_RATE
370,487,0,100,0,0.72,LOW_RATE
1046,211,0,100,0,0,LOW_RATE
370,897,0,100,0,0.97,LOW_RATE
504,525,0,100,0,0.78,LOW_RATE
1005,9,0,12,0,0,LOW_RATE
370,416,0,100,0,1,LOW_RATE
642,16,0,20,0,0,LOW_RATE
370,2724,0,100,0,1,LOW_RATE
370,749,0,100,0,1,LOW_RATE
370,560,0,100,0,0.74,LOW_RATE
370,512,0,100,0,0.64,LOW_RATE
370,2678,0,100,0,1,LOW_RATE
370,820,0,100,0,1,LOW_RATE
370,786,0,100,0,1,LOW_RATE
1065,145,0,100,0,0,LOW_RATE
3547,2473,0,100,0,0.99,LOW_RATE
370,1545,0,100,0,1,LOW_RATE
370,926,0,100,0,1,LOW_RATE
370,291,0,100,0,0.29,LOW_RATE
370,1534,0,100,0,1,LOW_RATE
969,17,0,20,0,0,LOW_RATE
370,1251,0,100,0,0.99,LOW_RATE
370,1230,0,100,0,0.99,LOW_RATE
370,905,0,100,0,1,LOW_RATE
370,998,0,100,0,0.98,LOW_RATE
370,1613,0,100,0,0.98,LOW_RATE
370,1035,0,100,0,1,LOW_RATE
370,1110,0,100,0,1,LOW_RATE
370,576,0,100,0,1,LOW_RATE
370,1655,0,100,0,1,LOW_RATE
1102,1188,0,100,0,0.7,LOW_RATE
370,809,0,100,0,1,LOW_RATE
934,152,0,100,0,0,LOW_RATE
984,203,0,100,0,0,LOW_RATE
370,361,0,100,0,1,LOW_RATE
370,149,0,100,0,0.98,LOW_RATE
370,2223,0,100,0,0.99,LOW_RATE
370,1047,0,100,0,1,LOW_RATE
370,1848,0,100,0,0.98,LOW_RATE
370,915,0,100,0,1,LOW_RATE
370,3080,0,100,0,1,LOW_RATE
370,1473,0,100,0,1,LOW_RATE
370,455,0,100,0,0.56,LOW_RATE
370,1426,0,100,0,0.96,LOW_RATE
370,1238,0,100,0,1,LOW_RATE
370,1629,0,100,0,1,LOW_RATE
370,673,0,100,0,1,LOW_RATE
370,2670,0,100,0,1,LOW_RATE
370,1067,0,100,0,1,LOW_RATE
370,877,0,100,0,1,LOW_RATE
370,1671,0,100,0,0.98,LOW_RATE
370,1848,0,100,0,1,LOW_RATE
3192,406,0,100,0,0.71,LOW_RATE
370,1332,0,100,0,0.99,LOW_RATE
370,525,0,100,0,1,LOW_RATE
370,269,0,100,0,0.54,LOW_RATE
370,801,0,100,0,1,LOW_RATE
370,2260,0,100,0,1,LOW_RATE
370,294,0,100,0,0.87,LOW_RATE
1012,112,0,100,0,0,LOW_RATE
872,213,0,100,0,0,LOW_RATE
370,453,0,100,0,0.55,LOW_RATE
370,1135,0,100,0,0.99,LOW_RATE
370,1617,0,100,0,0.98,LOW_RATE
370,2432,0,100,0,1,LOW_RATE
370,1586,0,100,0,1,LOW_RATE
998,77,0,80,0,0,LOW_RATE
370,308,0,100,0,0.93,LOW_RATE
370,1045,0,100,0,0.49,LOW_RATE
370,1820,0,100,0,0.87,LOW_RATE
370,1750,0,100,0,0.5,LOW_RATE
370,1938,0,100,0,1,LOW_RATE
370,1379,0,100,0,1,LOW_RATE
370,2104,0,100,0,0.99,LOW_RATE
370,725,0,100,0,1,LOW_RATE
370,332,0,100,0,1,LOW_RATE
370,442,0,100,0,0.44,LOW_RATE
370,1526,0,100,0,1,LOW_RATE
370,1773,0,100,0,1,LOW_RATE
370,3116,0,100,0,1,LOW_RATE
370,1641,0,100,0,1,LOW_RATE
370,2586,0,100,0,1,LOW_RATE
370,1308,0,100,0,0.99,LOW_RATE
1000,321,0,100,0,0.93,LOW_RATE
370,2075,0,100,0,1,LOW_RATE
370,1849,0,100,0,1,LOW_RATE
370,290,0,100,0,0.33,LOW_RATE
370,1060,0,100,0,1,LOW_RATE
370,1171,0,100,0,1,LOW_RATE
