% isAttack tcpFlood:	571
% isAttack normal:	571
% isAttack slowRead:	571
% isAttack httpFlood:	571
% isAttack slowHeaders:	571
% isAttack udpFlood:	372
% isAttack slowBody:	571
@relation 'UnformattedKDDTrain+-weka.filters.unsupervised.attribute.Remove-R3,7,10,11,12,13,14,15,16,17,18,19,20,21,22,43-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-5,8,11,14-20,22-23,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute count numeric
@attribute srv_serror_rate numeric
@attribute same_srv_rate numeric
@attribute diff_srv_rate numeric
@attribute srv_diff_host_rate numeric
@attribute dst_host_count numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_same_srv_rate numeric
@attribute dst_host_diff_srv_rate numeric
@attribute dst_host_srv_diff_host_rate numeric
@attribute dst_host_serror_rate numeric
@attribute isAttack {tcpFlood,normal,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
udp,OTH,60,0,121,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,112,0,1,0,0,34,34,1,0,0,0,udpFlood
udp,OTH,60,0,114,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,131,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,11,0,1,0,0,11,11,1,0,0,0,udpFlood
udp,OTH,60,0,145,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,129,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,109,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,54,0,1,0,0,23,23,1,0,0,0,udpFlood
udp,OTH,60,0,136,0,1,0,0,18,18,1,0,0,0,udpFlood
udp,OTH,60,0,4,0,1,0,0,4,4,1,0,0,0,udpFlood
udp,OTH,60,0,148,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,87,0,1,0,0,41,41,1,0,0,0,udpFlood
udp,OTH,60,0,142,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,142,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,141,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,117,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,153,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,117,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,121,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,28,0,1,0,0,25,25,1,0,0,0,udpFlood
udp,OTH,60,0,160,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,143,0,1,0,0,30,30,1,0,0,0,udpFlood
udp,OTH,60,0,5,0,1,0,0,5,5,1,0,0,0,udpFlood
udp,OTH,60,0,130,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,142,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,105,0,1,0,0,40,40,1,0,0,0,udpFlood
udp,OTH,60,0,116,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,121,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,80,0,1,0,0,41,41,1,0,0,0,udpFlood
udp,OTH,60,0,131,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,104,0,1,0,0,34,34,1,0,0,0,udpFlood
udp,OTH,60,0,138,0,1,0,0,21,21,1,0,0,0,udpFlood
udp,OTH,60,0,89,0,1,0,0,41,41,1,0,0,0,udpFlood
udp,OTH,60,0,112,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,42,0,1,0,0,34,34,1,0,0,0,udpFlood
udp,OTH,60,0,118,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,108,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,86,0,1,0,0,42,42,1,0,0,0,udpFlood
udp,OTH,60,0,125,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,113,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,110,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,55,0,1,0,0,24,24,1,0,0,0,udpFlood
udp,OTH,60,0,112,0,1,0,0,34,34,1,0,0,0,udpFlood
udp,OTH,60,0,25,0,1,0,0,25,25,1,0,0,0,udpFlood
udp,OTH,60,0,113,0,1,0,0,34,34,1,0,0,0,udpFlood
udp,OTH,60,0,121,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,98,0,1,0,0,41,41,1,0,0,0,udpFlood
udp,OTH,60,0,61,0,1,0,0,25,25,1,0,0,0,udpFlood
udp,OTH,60,0,161,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,147,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,136,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,104,0,1,0,0,34,34,1,0,0,0,udpFlood
udp,OTH,60,0,112,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,90,0,1,0,0,42,42,1,0,0,0,udpFlood
udp,OTH,60,0,117,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,153,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,103,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,104,0,1,0,0,40,40,1,0,0,0,udpFlood
udp,OTH,60,0,145,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,112,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,121,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,19,0,1,0,0,19,19,1,0,0,0,udpFlood
udp,OTH,60,0,3,0,1,0,0,3,3,1,0,0,0,udpFlood
udp,OTH,60,0,109,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,161,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,141,0,1,0,0,32,32,1,0,0,0,udpFlood
udp,OTH,60,0,118,0,1,0,0,36,36,1,0,0,0,udpFlood
udp,OTH,60,0,114,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,153,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,112,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,107,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,156,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,105,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,97,0,1,0,0,43,43,1,0,0,0,udpFlood
udp,OTH,60,0,117,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,145,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,141,0,1,0,0,24,24,1,0,0,0,udpFlood
udp,OTH,60,0,109,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,114,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,84,0,1,0,0,42,42,1,0,0,0,udpFlood
udp,OTH,60,0,40,0,1,0,0,37,37,1,0,0,0,udpFlood
udp,OTH,60,0,102,0,1,0,0,34,34,1,0,0,0,udpFlood
udp,OTH,60,0,139,0,1,0,0,17,17,1,0,0,0,udpFlood
udp,OTH,60,0,145,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,145,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,133,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,82,0,1,0,0,42,42,1,0,0,0,udpFlood
udp,OTH,60,0,106,0,1,0,0,34,34,1,0,0,0,udpFlood
udp,OTH,60,0,50,0,1,0,0,22,22,1,0,0,0,udpFlood
udp,OTH,60,0,130,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,139,0,1,0,0,17,17,1,0,0,0,udpFlood
udp,OTH,60,0,113,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,109,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,110,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,109,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,125,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,117,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,84,0,1,0,0,40,40,1,0,0,0,udpFlood
udp,OTH,60,0,142,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,53,0,1,0,0,23,23,1,0,0,0,udpFlood
udp,OTH,60,0,138,0,1,0,0,16,16,1,0,0,0,udpFlood
udp,OTH,60,0,83,0,1,0,0,42,42,1,0,0,0,udpFlood
udp,OTH,60,0,83,0,1,0,0,41,41,1,0,0,0,udpFlood
udp,OTH,60,0,142,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,153,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,141,0,1,0,0,34,34,1,0,0,0,udpFlood
udp,OTH,60,0,110,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,142,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,95,0,1,0,0,42,42,1,0,0,0,udpFlood
udp,OTH,60,0,105,0,1,0,0,34,34,1,0,0,0,udpFlood
udp,OTH,60,0,2,0,1,0,0,2,2,1,0,0,0,udpFlood
udp,OTH,60,0,111,0,1,0,0,34,34,1,0,0,0,udpFlood
udp,OTH,60,0,6,0,1,0,0,6,6,1,0,0,0,udpFlood
udp,OTH,60,0,102,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,142,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,134,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,145,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,146,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,138,0,1,0,0,12,12,1,0,0,0,udpFlood
udp,OTH,60,0,163,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,98,0,1,0,0,42,42,1,0,0,0,udpFlood
udp,OTH,60,0,104,0,1,0,0,34,34,1,0,0,0,udpFlood
udp,OTH,60,0,115,0,1,0,0,37,37,1,0,0,0,udpFlood
udp,OTH,60,0,107,0,1,0,0,34,34,1,0,0,0,udpFlood
udp,OTH,60,0,114,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,110,0,1,0,0,33,33,1,0,0,0,udpFlood
udp,OTH,60,0,110,0,1,0,0,33,33,1,0,0,0,udpFlood
tcp,S3,374,755,125,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,RSTO,446,755,455,0,1,0,0,100,100,1,0,0,0,httpFlood
tcp,OTH,66,0,65,0,1,0,0,94,94,1,0,0,0,httpFlood
tcp,S3,374,755,150,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,OTH,60,0,180,0,1,0,0,33,33,1,0,0,0,httpFlood
tcp,S3,374,755,75,1,1,0,0,75,75,1,0,0,1,httpFlood
tcp,S3,374,755,144,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,S3,377,755,993,0.83,0.69,0.31,0.17,100,100,1,0,0,1,httpFlood
tcp,S3,377,755,956,0.82,0.68,0.32,0.18,100,100,1,0,0,1,httpFlood
tcp,S3,374,755,132,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,RSTO,446,755,633,0,1,0,0,100,100,1,0,0,0,httpFlood
tcp,S3,380,755,754,0.29,1,0,0,100,100,1,0,0,1,httpFlood
tcp,S3,374,755,153,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,RSTO,446,755,738,0,1,0,0,100,100,1,0,0,0,httpFlood
tcp,OTH,66,0,74,0,1,0,0,94,94,1,0,0,0,httpFlood
tcp,OTH,60,0,171,0,1,0,0,33,33,1,0,0,0,httpFlood
tcp,S3,377,755,935,0.81,0.67,0.33,0.19,100,100,1,0,0,1,httpFlood
tcp,S3,380,755,905,0.06,1,0,0,100,100,1,0,0,0.53,httpFlood
tcp,OTH,60,0,174,0,1,0,0,33,33,1,0,0,0,httpFlood
tcp,RSTO,446,755,692,0,1,0,0,100,100,1,0,0,0,httpFlood
tcp,S3,374,755,149,0.77,1,0,0,100,100,1,0,0,1,httpFlood
tcp,S3,374,755,152,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,S3,374,755,147,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,OTH,66,0,66,0,1,0,0,44,44,1,0,0,0,httpFlood
tcp,S3,380,755,978,0.13,1,0,0,100,100,1,0,0,1,httpFlood
tcp,OTH,66,0,20,0,1,0,0,75,75,1,0,0,0,httpFlood
tcp,S3,374,755,149,0.81,1,0,0,100,100,1,0,0,1,httpFlood
tcp,S3,377,755,760,0.76,0.6,0.4,0.24,99,99,1,0,0,1,httpFlood
tcp,S3,374,755,5,1,1,0,0,5,5,1,0,0,1,httpFlood
tcp,RSTO,446,755,522,0,1,0,0,100,100,1,0,0,0,httpFlood
tcp,RSTO,446,755,541,0,1,0,0,100,100,1,0,0,0,httpFlood
tcp,S3,374,755,153,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,RSTO,446,755,490,0,1,0,0,100,100,1,0,0,0,httpFlood
tcp,S3,377,755,657,0.71,0.54,0.46,0.29,100,100,1,0,0,1,httpFlood
tcp,OTH,66,0,82,0,1,0,0,94,94,1,0,0,0,httpFlood
tcp,S3,374,755,100,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,S3,374,755,110,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,S3,374,755,163,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,OTH,66,0,21,0,1,0,0,21,21,1,0,0,0,httpFlood
tcp,S3,374,755,359,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,OTH,60,0,167,0,1,0,0,33,33,1,0,0,0,httpFlood
tcp,S3,380,755,758,0.23,1,0,0,100,100,1,0,0,1,httpFlood
tcp,S3,374,755,146,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,S3,374,755,146,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,S3,392,821,749,0.22,1,0,0,100,100,1,0,0,1,httpFlood
tcp,OTH,60,0,170,0,1,0,0,33,33,1,0,0,0,httpFlood
tcp,S3,374,755,163,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,S3,374,755,135,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,S3,374,755,264,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,S3,377,755,470,0.54,0.35,0.65,0.46,100,100,1,0,0,1,httpFlood
tcp,S3,374,755,140,0.29,1,0,0,94,94,1,0,0,0.43,httpFlood
tcp,OTH,66,0,25,0,1,0,0,80,80,1,0,0,0,httpFlood
tcp,OTH,66,0,155,0,1,0,0,100,100,1,0,0,0,httpFlood
tcp,RSTO,446,755,841,0,1,0,0,100,100,1,0,0,0,httpFlood
tcp,S3,377,755,714,0.74,0.57,0.43,0.26,100,100,1,0,0,1,httpFlood
tcp,S3,374,755,62,1,1,0,0,62,62,1,0,0,1,httpFlood
tcp,S3,374,755,146,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,OTH,60,0,179,0,1,0,0,33,33,1,0,0,0,httpFlood
tcp,S3,377,755,358,0.27,0.15,0.85,0.73,85,69,0.64,0.36,0.22,0.64,httpFlood
tcp,RSTO,446,755,536,0,1,0,0,100,100,1,0,0,0,httpFlood
tcp,OTH,60,0,178,0,1,0,0,33,33,1,0,0,0,httpFlood
tcp,OTH,60,0,177,0,1,0,0,33,33,1,0,0,0,httpFlood
tcp,OTH,60,0,132,0,1,0,0,31,31,1,0,0,0,httpFlood
tcp,S3,374,755,151,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,OTH,66,0,114,0,0.08,0.92,0.85,44,27,0.2,0.8,0.67,0,httpFlood
tcp,S3,374,755,141,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,OTH,66,0,186,0,1,0,0,98,98,1,0,0,0,httpFlood
tcp,S3,374,755,47,1,1,0,0,98,98,1,0,0,1,httpFlood
tcp,S1,242,140,151,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,RSTO,446,755,480,0,1,0,0,100,100,1,0,0,0,httpFlood
tcp,S3,374,755,150,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,OTH,66,0,171,0,1,0,0,100,100,1,0,0,0,httpFlood
tcp,S3,377,755,307,0.02,0.01,0.99,0.98,68,35,0.04,0.96,0.91,0.04,httpFlood
tcp,OTH,66,0,237,0,1,0,0,98,98,1,0,0,0,httpFlood
tcp,S1,242,140,185,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,S3,374,755,168,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,S3,374,755,81,1,1,0,0,81,81,1,0,0,1,httpFlood
tcp,S3,380,755,766,0.24,1,0,0,100,100,1,0,0,1,httpFlood
tcp,S3,374,755,112,0.11,1,0,0,75,75,1,0,0,0.16,httpFlood
tcp,RSTO,446,755,500,0,1,0,0,100,100,1,0,0,0,httpFlood
tcp,OTH,66,0,55,0,1,0,0,37,37,1,0,0,0,httpFlood
tcp,S3,380,755,933,0.09,1,0,0,100,100,1,0,0,0.81,httpFlood
tcp,OTH,66,0,153,0,1,0,0,100,100,1,0,0,0,httpFlood
tcp,S3,377,755,849,0.79,0.64,0.36,0.21,99,99,1,0,0,1,httpFlood
tcp,S3,374,755,158,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,OTH,60,0,167,0,1,0,0,33,33,1,0,0,0,httpFlood
tcp,S3,374,755,120,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,S3,374,755,70,1,1,0,0,70,70,1,0,0,1,httpFlood
tcp,S3,374,755,230,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,OTH,60,0,179,0,1,0,0,33,33,1,0,0,0,httpFlood
tcp,S3,374,755,169,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,S3,377,755,494,0.57,0.38,0.62,0.43,100,100,1,0,0,1,httpFlood
tcp,OTH,60,0,178,0,1,0,0,33,33,1,0,0,0,httpFlood
tcp,OTH,60,0,147,0,1,0,0,31,31,1,0,0,0,httpFlood
tcp,S3,386,821,123,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,S3,374,755,174,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,S3,380,755,163,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,S3,374,755,144,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,S3,377,755,394,0.38,0.23,0.77,0.62,96,94,0.94,0.06,0.04,0.94,httpFlood
tcp,OTH,66,0,125,0,1,0,0,100,100,1,0,0,0,httpFlood
tcp,S3,374,755,186,0.46,1,0,0,100,100,1,0,0,0.86,httpFlood
tcp,OTH,66,0,249,0,1,0,0,98,98,1,0,0,0,httpFlood
tcp,S3,377,755,1009,0.83,0.7,0.3,0.17,100,100,1,0,0,1,httpFlood
tcp,S3,374,755,127,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,S3,374,755,151,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,S3,377,755,1026,0.83,0.7,0.3,0.17,100,100,1,0,0,1,httpFlood
tcp,OTH,60,0,7,0,1,0,0,7,7,1,0,0,0,httpFlood
tcp,S1,242,140,457,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,OTH,60,0,25,0,1,0,0,25,25,1,0,0,0,httpFlood
tcp,S3,377,755,466,0.53,0.35,0.65,0.47,100,100,1,0,0,1,httpFlood
tcp,S3,377,755,644,0.7,0.53,0.47,0.3,100,100,1,0,0,1,httpFlood
tcp,S3,374,755,59,1,1,0,0,59,59,1,0,0,1,httpFlood
tcp,OTH,60,0,172,0,1,0,0,33,33,1,0,0,0,httpFlood
tcp,S3,377,755,623,0.69,0.51,0.49,0.31,100,100,1,0,0,1,httpFlood
tcp,S1,248,140,213,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,S3,374,755,130,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,RSTO,446,755,783,0,1,0,0,100,100,1,0,0,0,httpFlood
tcp,OTH,66,0,191,0,1,0,0,98,98,1,0,0,0,httpFlood
tcp,S3,374,755,144,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,S3,374,755,132,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,S3,377,755,362,0.29,0.16,0.84,0.71,86,72,0.67,0.33,0.19,0.67,httpFlood
tcp,S3,386,821,372,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,S3,374,755,157,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,S3,464,1370,109,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,S3,374,755,66,1,1,0,0,66,66,1,0,0,1,httpFlood
tcp,OTH,66,0,166,0,1,0,0,100,100,1,0,0,0,httpFlood
tcp,S3,374,755,111,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,S3,374,755,123,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,S3,377,755,727,0.75,0.58,0.42,0.25,100,100,1,0,0,1,httpFlood
tcp,S3,374,755,71,1,1,0,0,71,71,1,0,0,1,httpFlood
tcp,OTH,66,0,24,0,1,0,0,24,24,1,0,0,0,httpFlood
tcp,OTH,60,0,52,0,1,0,0.27,14,33,1,0,0.58,0,httpFlood
tcp,S3,374,755,144,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,S3,377,755,817,0.78,0.63,0.37,0.22,99,99,1,0,0,1,httpFlood
tcp,S3,374,755,148,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,S3,392,821,760,0.24,1,0,0,100,100,1,0,0,1,httpFlood
tcp,S3,377,755,917,0.81,0.67,0.33,0.19,100,100,1,0,0,1,httpFlood
tcp,S3,377,755,486,0.56,0.37,0.63,0.44,100,100,1,0,0,1,httpFlood
tcp,S3,374,755,86,1,1,0,0,86,86,1,0,0,1,httpFlood
tcp,S3,374,755,141,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,S3,377,755,646,0.7,0.53,0.47,0.3,100,100,1,0,0,1,httpFlood
tcp,S3,380,755,869,0.02,1,0,0,100,100,1,0,0,0.17,httpFlood
tcp,RSTO,446,755,532,0,1,0,0,100,100,1,0,0,0,httpFlood
tcp,S3,374,755,151,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,OTH,66,0,160,0,1,0,0,100,100,1,0,0,0,httpFlood
tcp,RSTO,446,755,517,0,1,0,0,100,100,1,0,0,0,httpFlood
tcp,S3,374,755,161,0.38,1,0,0,100,100,1,0,0,0.61,httpFlood
tcp,OTH,66,0,51,0,1,0,0,34,34,1,0,0,0,httpFlood
tcp,S3,380,755,947,0.1,1,0,0,100,100,1,0,0,0.95,httpFlood
tcp,S3,374,755,136,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,OTH,66,0,288,0,1,0,0,100,100,1,0,0,0,httpFlood
tcp,S3,374,755,165,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,S3,374,755,142,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,RSTO,446,755,580,0,1,0,0,100,100,1,0,0,0,httpFlood
tcp,S3,374,755,131,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,OTH,60,0,177,0,1,0,0,33,33,1,0,0,0,httpFlood
tcp,S3,377,755,955,0.82,0.68,0.32,0.18,100,100,1,0,0,1,httpFlood
tcp,S3,374,755,54,1,1,0,0,54,54,1,0,0,1,httpFlood
tcp,S3,374,755,13,1,1,0,0,13,13,1,0,0,1,httpFlood
tcp,OTH,66,0,156,0,1,0,0,100,100,1,0,0,0,httpFlood
tcp,RSTO,446,755,431,0,1,0,0,100,100,1,0,0,0,httpFlood
tcp,S3,374,755,142,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,S3,377,755,325,0.13,0.06,0.94,0.87,74,47,0.28,0.72,0.55,0.28,httpFlood
tcp,S3,377,755,556,0.64,0.45,0.55,0.36,100,100,1,0,0,1,httpFlood
tcp,S3,374,755,341,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,S3,380,755,967,0.12,1,0,0,100,100,1,0,0,1,httpFlood
tcp,S3,377,755,607,0.68,0.5,0.5,0.32,100,100,1,0,0,1,httpFlood
tcp,S3,374,755,142,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,RSTO,446,755,839,0,1,0,0,100,100,1,0,0,0,httpFlood
tcp,S3,374,755,97,1,1,0,0,97,97,1,0,0,1,httpFlood
tcp,OTH,60,0,179,0,1,0,0,33,33,1,0,0,0,httpFlood
tcp,S3,377,755,378,0.34,0.2,0.8,0.66,91,83,0.81,0.19,0.11,0.81,httpFlood
tcp,OTH,60,0,129,0,1,0,0,32,32,1,0,0,0,httpFlood
tcp,OTH,60,0,124,0,1,0,0.23,33,33,1,0,0,0,httpFlood
tcp,OTH,66,0,145,0,0.25,0.75,0.6,53,45,0.68,0.32,0.2,0,httpFlood
tcp,OTH,60,0,95,0,1,0,0.29,37,37,1,0,0,0,httpFlood
tcp,OTH,60,0,142,0,1,0,0,31,31,1,0,0,0,httpFlood
tcp,OTH,66,0,98,0,1,0,0,100,100,1,0,0,0,httpFlood
tcp,OTH,66,0,112,0,1,0,0,100,100,1,0,0,0,httpFlood
tcp,S3,377,755,563,0.64,0.46,0.54,0.36,100,100,1,0,0,1,httpFlood
tcp,OTH,66,0,14,0,1,0,0,14,14,1,0,0,0,httpFlood
tcp,S3,374,755,378,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,OTH,66,0,50,0,1,0,0,42,42,1,0,0,0,httpFlood
tcp,S3,374,755,148,0.32,1,0,0,100,100,1,0,0,0.48,httpFlood
tcp,S3,374,755,143,0.3,1,0,0,95,95,1,0,0,0.45,httpFlood
tcp,S3,377,755,958,0.82,0.68,0.32,0.18,100,100,1,0,0,1,httpFlood
tcp,OTH,60,0,136,0,1,0,0.22,33,33,1,0,0,0,httpFlood
tcp,S3,374,755,151,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,S3,374,755,159,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,S3,377,755,905,0.81,0.66,0.34,0.19,100,100,1,0,0,1,httpFlood
tcp,S3,374,755,78,1,1,0,0,78,78,1,0,0,1,httpFlood
tcp,OTH,66,0,309,0,1,0,0,100,100,1,0,0,0,httpFlood
tcp,S3,377,755,570,0.65,0.47,0.53,0.35,100,100,1,0,0,1,httpFlood
tcp,S3,380,755,159,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,S3,377,755,321,0.11,0.05,0.95,0.89,73,44,0.23,0.77,0.61,0.23,httpFlood
tcp,S1,248,140,204,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,S3,374,755,107,1,1,0,0,100,100,1,0,0,1,httpFlood
tcp,OTH,60,0,179,0,1,0,0,33,33,1,0,0,0,httpFlood
tcp,RSTO,446,755,608,0,1,0,0,100,100,1,0,0,0,httpFlood
tcp,S3,377,755,476,0.54,0.36,0.64,0.46,100,100,1,0,0,1,httpFlood
tcp,RSTO,446,755,747,0,1,0,0,100,100,1,0,0,0,httpFlood
