% isAttack tcpFlood:	571
% isAttack normal:	571
% isAttack slowRead:	571
% isAttack httpFlood:	571
% isAttack slowHeaders:	571
% isAttack udpFlood:	372
% isAttack slowBody:	571
@relation 'UnformattedKDDTrain+-weka.filters.unsupervised.attribute.Remove-R3,7,10,11,12,13,14,15,16,17,18,19,20,21,22,43-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-4,8,17-18,20,22,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute count numeric
@attribute dst_host_count numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_diff_srv_rate numeric
@attribute dst_host_srv_diff_host_rate numeric
@attribute isAttack {tcpFlood,normal,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
tcp,OTH,66,535,100,100,0,0,slowHeaders
tcp,OTH,66,603,92,92,0,0,slowHeaders
tcp,OTH,66,395,100,100,0,0,slowHeaders
tcp,OTH,60,1048,50,50,0,0,slowHeaders
tcp,OTH,60,786,49,49,0,0,slowHeaders
tcp,OTH,60,934,50,50,0,0,slowHeaders
tcp,OTH,66,327,71,71,0,0,slowHeaders
tcp,OTH,98,185,50,50,0,0,slowHeaders
tcp,OTH,66,291,56,56,0,0,slowHeaders
tcp,RSTO,911,342,100,100,0,0,slowHeaders
tcp,S1,370,609,100,100,0,0,slowHeaders
tcp,S1,622,85,89,88,0.01,0,slowHeaders
tcp,S1,370,578,100,100,0,0,slowHeaders
tcp,OTH,93,255,50,50,0,0,slowHeaders
tcp,SF,1062,13,64,64,0,0,slowHeaders
tcp,S1,370,244,100,100,0,0,slowHeaders
tcp,OTH,60,1059,49,49,0,0,slowHeaders
tcp,S1,370,270,100,100,0,0,slowHeaders
tcp,OTH,60,992,49,49,0,0,slowHeaders
tcp,OTH,66,445,80,80,0,0,slowHeaders
tcp,S1,370,170,100,100,0,0,slowHeaders
tcp,S1,74,476,100,100,0,0,slowHeaders
tcp,OTH,66,360,83,83,0,0,slowHeaders
tcp,OTH,60,919,19,19,0,0,slowHeaders
tcp,S1,4340,540,99,99,0,0,slowHeaders
tcp,OTH,60,990,57,57,0,0,slowHeaders
tcp,OTH,60,1011,43,43,0,0,slowHeaders
tcp,S1,370,423,100,100,0,0,slowHeaders
tcp,OTH,76,271,50,50,0,0,slowHeaders
tcp,RSTO,920,95,98,98,0,0,slowHeaders
tcp,S1,628,145,99,99,0,0,slowHeaders
tcp,S1,148,105,100,100,0,0,slowHeaders
tcp,OTH,103,137,50,50,0,0,slowHeaders
tcp,S2,3109,500,100,100,0,0,slowHeaders
tcp,S1,370,444,100,100,0,0,slowHeaders
tcp,S1,222,727,99,99,0,0,slowHeaders
tcp,OTH,108,84,50,50,0,0,slowHeaders
tcp,OTH,110,38,53,53,0,0,slowHeaders
tcp,S1,370,63,100,100,0,0,slowHeaders
tcp,S1,370,349,100,100,0,0,slowHeaders
tcp,S1,586,178,99,99,0,0,slowHeaders
tcp,OTH,60,749,53,53,0,0,slowHeaders
tcp,OTH,95,135,50,50,0,0,slowHeaders
tcp,OTH,60,620,43,43,0,0,slowHeaders
tcp,RSTO,966,189,100,100,0,0,slowHeaders
tcp,OTH,66,377,86,86,0,0,slowHeaders
tcp,S1,370,193,100,100,0,0,slowHeaders
tcp,S1,222,391,100,100,0,0,slowHeaders
tcp,S1,370,555,100,100,0,0,slowHeaders
tcp,RSTO,938,445,100,100,0,0,slowHeaders
tcp,OTH,66,433,100,100,0,0,slowHeaders
tcp,RSTO,1031,119,100,100,0,0,slowHeaders
tcp,S1,370,149,100,100,0,0,slowHeaders
tcp,OTH,66,387,85,85,0,0,slowHeaders
tcp,S1,74,447,100,100,0,0,slowHeaders
tcp,OTH,146,485,100,100,0,0,slowHeaders
tcp,OTH,66,504,84,84,0,0,slowHeaders
tcp,RSTO,1042,62,63,63,0,0,slowHeaders
tcp,S1,370,609,100,100,0,0,slowHeaders
tcp,S1,222,730,99,99,0,0,slowHeaders
tcp,S1,370,287,100,100,0,0,slowHeaders
tcp,OTH,60,1119,53,53,0,0,slowHeaders
tcp,OTH,60,635,49,49,0,0,slowHeaders
tcp,RSTO,1117,19,64,63,0.02,0,slowHeaders
tcp,OTH,97,10,18,18,0,0,slowHeaders
tcp,OTH,66,382,85,85,0,0,slowHeaders
tcp,S1,222,626,100,100,0,0,slowHeaders
tcp,S1,370,175,100,100,0,0,slowHeaders
tcp,S1,400,190,99,99,0,0,slowHeaders
tcp,RSTO,965,62,63,63,0,0,slowHeaders
tcp,OTH,103,124,50,50,0,0,slowHeaders
tcp,OTH,115,91,50,50,0,0,slowHeaders
tcp,S1,370,373,100,100,0,0,slowHeaders
tcp,S1,370,353,100,100,0,0,slowHeaders
tcp,S1,370,198,100,100,0,0,slowHeaders
tcp,RSTO,1009,138,100,100,0,0,slowHeaders
tcp,S1,370,693,100,100,0,0,slowHeaders
tcp,S1,370,26,100,100,0,0,slowHeaders
tcp,RSTO,964,55,82,82,0,0,slowHeaders
tcp,OTH,60,728,45,45,0,0,slowHeaders
tcp,S1,370,103,100,100,0,0,slowHeaders
tcp,S1,74,478,100,100,0,0,slowHeaders
tcp,RSTO,987,427,100,100,0,0,slowHeaders
tcp,RSTO,1108,168,100,100,0,0,slowHeaders
tcp,S1,74,436,100,100,0,0,slowHeaders
tcp,S1,370,187,100,100,0,0,slowHeaders
tcp,S1,780,134,100,100,0,0,slowHeaders
tcp,S1,370,324,100,100,0,0,slowHeaders
tcp,S1,370,488,100,100,0,0,slowHeaders
tcp,RSTO,1006,214,100,100,0,0,slowHeaders
tcp,OTH,60,742,46,46,0,0,slowHeaders
tcp,OTH,60,584,7,7,0,0,slowHeaders
tcp,S1,370,324,100,100,0,0,slowHeaders
tcp,OTH,60,1095,49,49,0,0,slowHeaders
tcp,OTH,66,443,100,100,0,0,slowHeaders
tcp,S1,370,236,100,100,0,0,slowHeaders
tcp,S1,74,101,100,100,0,0,slowHeaders
tcp,OTH,88,221,50,50,0,0,slowHeaders
tcp,S1,370,31,100,100,0,0,slowHeaders
tcp,RSTO,903,457,100,100,0,0,slowHeaders
tcp,RSTO,962,38,39,39,0,0,slowHeaders
tcp,OTH,93,117,50,50,0,0,slowHeaders
tcp,OTH,96,156,50,50,0,0,slowHeaders
tcp,S1,370,564,100,100,0,0,slowHeaders
tcp,OTH,60,9,28,28,0,0,slowHeaders
tcp,OTH,60,1081,49,49,0,0,slowHeaders
tcp,S1,370,388,100,100,0,0,slowHeaders
tcp,S1,370,366,100,100,0,0,slowHeaders
tcp,OTH,54,8,14,14,0,0,slowHeaders
tcp,OTH,66,359,83,83,0,0,slowHeaders
tcp,S1,370,219,99,99,0,0,slowHeaders
tcp,RSTO,857,88,95,95,0,0,slowHeaders
tcp,S1,766,94,96,95,0.01,0,slowHeaders
tcp,S1,370,326,100,100,0,0,slowHeaders
tcp,S1,370,425,100,100,0,0,slowHeaders
tcp,RSTO,966,70,71,71,0,0,slowHeaders
tcp,S1,74,280,100,100,0,0,slowHeaders
tcp,RSTO,1062,177,100,100,0,0,slowHeaders
tcp,S1,370,662,100,100,0,0,slowHeaders
tcp,S1,370,344,100,100,0,0,slowHeaders
tcp,OTH,84,53,50,50,0,0,slowHeaders
tcp,S1,370,403,100,100,0,0,slowHeaders
tcp,OTH,54,4,4,4,0,0,slowHeaders
tcp,OTH,104,190,50,50,0,0,slowHeaders
tcp,OTH,54,10,10,10,0,0,slowHeaders
tcp,S1,370,332,99,99,0,0,slowHeaders
tcp,S1,644,25,69,68,0.01,0,slowHeaders
tcp,RSTO,902,41,66,66,0,0,slowHeaders
tcp,OTH,60,1064,50,50,0,0,slowHeaders
tcp,S1,370,369,100,100,0,0,slowHeaders
tcp,RSTO,1005,2,3,3,0,0,slowHeaders
tcp,OTH,484,280,52,52,0,0,slowHeaders
tcp,OTH,60,745,52,52,0,0,slowHeaders
tcp,RSTO,1032,131,100,100,0,0,slowHeaders
tcp,OTH,60,853,49,49,0,0,slowHeaders
tcp,S1,222,319,99,99,0,0,slowHeaders
tcp,OTH,60,771,49,49,0,0,slowHeaders
tcp,S1,370,659,100,100,0,0,slowHeaders
tcp,OTH,66,314,67,67,0,0,slowHeaders
tcp,S1,370,321,100,100,0,0,slowHeaders
tcp,S1,148,61,86,86,0,0,slowHeaders
tcp,OTH,81,129,50,50,0,0,slowHeaders
tcp,S2,4189,225,100,100,0,0,slowHeaders
tcp,S1,74,23,98,97,0.01,0,slowHeaders
tcp,OTH,60,1014,47,47,0,0,slowHeaders
tcp,S1,370,495,100,100,0,0,slowHeaders
tcp,OTH,60,794,47,47,0,0,slowHeaders
tcp,OTH,60,953,55,55,0,0,slowHeaders
tcp,OTH,60,886,48,48,0,0,slowHeaders
tcp,S1,222,637,100,100,0,0,slowHeaders
tcp,OTH,60,1058,48,48,0,0,slowHeaders
tcp,OTH,408,282,51,51,0,0,slowHeaders
tcp,S1,400,697,99,99,0,0,slowHeaders
tcp,OTH,60,960,51,51,0,0,slowHeaders
tcp,S1,370,616,100,100,0,0,slowHeaders
tcp,S1,370,680,100,100,0,0,slowHeaders
tcp,S1,370,545,100,100,0,0,slowHeaders
tcp,S1,370,210,100,100,0,0,slowHeaders
tcp,S1,400,144,99,99,0,0,slowHeaders
tcp,OTH,66,335,78,78,0,0,slowHeaders
tcp,RSTO,1097,149,100,100,0,0,slowHeaders
tcp,S1,74,161,100,100,0,0,slowHeaders
tcp,S1,370,266,100,100,0,0,slowHeaders
tcp,OTH,60,381,86,86,0,0,slowHeaders
tcp,OTH,108,130,50,50,0,0,slowHeaders
tcp,RSTO,1036,27,55,55,0,0,slowHeaders
tcp,OTH,124,193,50,50,0,0,slowHeaders
tcp,S1,370,725,99,99,0,0,slowHeaders
tcp,S1,370,207,100,100,0,0,slowHeaders
tcp,OTH,60,933,45,45,0,0,slowHeaders
tcp,S2,4132,183,100,100,0,0,slowHeaders
tcp,S1,370,541,100,100,0,0,slowHeaders
tcp,S1,400,70,93,92,0.01,0,slowHeaders
tcp,S1,370,51,100,100,0,0,slowHeaders
tcp,RSTO,1051,37,38,38,0,0,slowHeaders
tcp,S1,370,795,100,100,0,0,slowHeaders
tcp,S1,222,386,100,100,0,0,slowHeaders
tcp,S1,370,205,100,100,0,0,slowHeaders
tcp,RSTO,949,304,100,100,0,0,slowHeaders
tcp,OTH,60,762,48,48,0,0,slowHeaders
tcp,OTH,106,129,50,50,0,0,slowHeaders
tcp,S1,400,680,99,99,0,0,slowHeaders
tcp,S1,370,78,100,100,0,0,slowHeaders
tcp,OTH,178,490,100,100,0,0,slowHeaders
tcp,S1,370,210,100,100,0,0,slowHeaders
tcp,S1,597,86,90,89,0.01,0,slowHeaders
tcp,OTH,79,94,50,50,0,0,slowHeaders
tcp,RSTO,959,6,37,37,0,0,slowHeaders
tcp,S1,854,397,100,100,0,0,slowHeaders
tcp,OTH,107,180,50,50,0,0,slowHeaders
tcp,RSTO,3260,498,100,100,0,0,slowHeaders
tcp,S1,370,570,100,100,0,0,slowHeaders
tcp,RSTO,880,150,100,100,0,0,slowHeaders
tcp,S1,370,225,100,100,0,0,slowHeaders
tcp,S1,576,141,99,99,0,0,slowHeaders
tcp,OTH,60,1006,49,49,0,0,slowHeaders
tcp,RSTO,1126,137,100,100,0,0,slowHeaders
tcp,S1,222,527,100,100,0,0,slowHeaders
tcp,RSTO,1036,10,28,28,0,0,slowHeaders
tcp,OTH,60,1023,50,50,0,0,slowHeaders
tcp,OTH,60,11,65,65,0,0,slowHeaders
tcp,S1,370,771,100,100,0,0,slowHeaders
tcp,RSTO,997,127,100,100,0,0,slowHeaders
tcp,S1,370,258,100,100,0,0,slowHeaders
tcp,RSTO,1157,408,100,100,0,0,slowHeaders
tcp,RSTO,3968,291,100,100,0,0,slowHeaders
tcp,S1,665,367,100,100,0,0,slowHeaders
tcp,RSTO,1068,68,69,69,0,0,slowHeaders
tcp,RSTO,1058,26,54,54,0,0,slowHeaders
tcp,S1,74,319,100,100,0,0,slowHeaders
tcp,RSTO,1042,82,83,83,0,0,slowHeaders
tcp,S1,370,377,100,100,0,0,slowHeaders
tcp,S1,400,356,100,100,0,0,slowHeaders
tcp,OTH,54,5,5,5,0,0,slowHeaders
tcp,OTH,66,371,96,96,0,0,slowHeaders
tcp,S1,370,246,100,100,0,0,slowHeaders
tcp,OTH,107,66,50,50,0,0,slowHeaders
tcp,S1,222,450,100,100,0,0,slowHeaders
tcp,RSTO,1140,164,100,100,0,0,slowHeaders
tcp,S1,296,430,100,100,0,0,slowHeaders
tcp,S1,148,172,100,100,0,0,slowHeaders
tcp,S1,370,650,100,100,0,0,slowHeaders
tcp,S1,828,364,100,100,0,0,slowHeaders
tcp,OTH,60,872,48,48,0,0,slowHeaders
tcp,RSTO,997,197,100,100,0,0,slowHeaders
tcp,OTH,60,758,52,52,0,0,slowHeaders
tcp,RSTO,1078,145,100,100,0,0,slowHeaders
tcp,RSTO,1116,31,74,73,0.01,0,slowHeaders
tcp,RSTO,987,80,81,81,0,0,slowHeaders
tcp,RSTO,1024,148,100,100,0,0,slowHeaders
tcp,OTH,66,406,84,84,0,0,slowHeaders
tcp,S1,370,477,100,100,0,0,slowHeaders
tcp,RSTO,1018,189,100,100,0,0,slowHeaders
tcp,OTH,99,264,50,50,0,0,slowHeaders
tcp,S1,370,524,100,100,0,0,slowHeaders
tcp,S1,296,607,100,100,0,0,slowHeaders
tcp,OTH,60,999,49,49,0,0,slowHeaders
tcp,S1,148,45,78,78,0,0,slowHeaders
tcp,S1,222,595,100,100,0,0,slowHeaders
tcp,S1,618,179,99,99,0,0,slowHeaders
tcp,RSTO,1042,114,100,100,0,0,slowHeaders
tcp,RSTO,1064,5,6,6,0,0,slowHeaders
tcp,OTH,60,717,49,49,0,0,slowHeaders
tcp,S1,370,293,100,100,0,0,slowHeaders
tcp,S1,370,393,100,100,0,0,slowHeaders
tcp,OTH,60,667,41,41,0,0,slowHeaders
tcp,S1,370,562,100,100,0,0,slowHeaders
tcp,S1,74,475,100,100,0,0,slowHeaders
tcp,S1,370,429,100,100,0,0,slowHeaders
tcp,S1,370,350,100,100,0,0,slowHeaders
tcp,S1,370,9,100,100,0,0,slowHeaders
tcp,S1,370,58,100,100,0,0,slowHeaders
tcp,S1,370,56,100,100,0,0,slowHeaders
tcp,RSTO,942,178,100,100,0,0,slowHeaders
tcp,S1,665,211,100,100,0,0,slowHeaders
tcp,S1,370,248,100,100,0,0,slowHeaders
tcp,S1,370,227,100,100,0,0,slowHeaders
tcp,S1,74,273,100,100,0,0,slowHeaders
tcp,S1,74,405,100,100,0,0,slowHeaders
tcp,RSTO,1050,205,100,100,0,0,slowHeaders
tcp,OTH,60,977,42,42,0,0,slowHeaders
tcp,OTH,95,276,50,50,0,0,slowHeaders
tcp,S1,370,356,100,100,0,0,slowHeaders
tcp,RSTO,958,715,100,100,0,0,slowHeaders
tcp,S1,222,286,99,99,0,0,slowHeaders
tcp,OTH,60,1067,51,51,0,0,slowHeaders
tcp,S1,222,547,100,100,0,0,slowHeaders
tcp,S1,370,308,100,100,0,0,slowHeaders
tcp,S1,370,324,99,99,0,0,slowHeaders
tcp,OTH,66,592,93,93,0,0,slowHeaders
tcp,OTH,66,332,76,76,0,0,slowHeaders
tcp,RSTO,983,20,21,21,0,0,slowHeaders
tcp,RSTO,958,176,100,100,0,0,slowHeaders
tcp,S1,148,124,100,100,0,0,slowHeaders
tcp,OTH,60,1023,43,43,0,0,slowHeaders
tcp,S1,370,214,100,100,0,0,slowHeaders
tcp,OTH,60,1060,50,50,0,0,slowHeaders
tcp,OTH,102,126,50,50,0,0,slowHeaders
tcp,OTH,106,236,50,50,0,0,slowHeaders
tcp,S1,370,230,100,100,0,0,slowHeaders
tcp,OTH,66,435,82,82,0,0,slowHeaders
tcp,S1,370,33,100,100,0,0,slowHeaders
tcp,OTH,60,845,51,51,0,0,slowHeaders
tcp,S1,370,269,100,100,0,0,slowHeaders
tcp,S1,370,386,100,100,0,0,slowHeaders
tcp,S1,750,193,100,100,0,0,slowHeaders
tcp,RSTO,914,146,100,100,0,0,slowHeaders
tcp,RSTO,982,73,74,74,0,0,slowHeaders
tcp,OTH,60,1027,50,50,0,0,slowHeaders
tcp,OTH,60,705,51,51,0,0,slowHeaders
tcp,S1,370,494,100,100,0,0,slowHeaders
tcp,OTH,54,5,17,17,0,0,slowHeaders
tcp,S1,370,68,100,100,0,0,slowHeaders
tcp,OTH,114,133,50,50,0,0,slowHeaders
tcp,OTH,60,965,43,43,0,0,slowHeaders
tcp,OTH,66,600,93,93,0,0,slowHeaders
tcp,RSTO,1064,103,100,100,0,0,slowHeaders
tcp,OTH,60,655,49,49,0,0,slowHeaders
tcp,OTH,505,4,63,63,0,0,slowHeaders
tcp,S1,400,202,99,99,0,0,slowHeaders
tcp,OTH,60,1005,49,49,0,0,slowHeaders
tcp,RSTO,923,44,78,78,0,0,slowHeaders
tcp,S1,370,121,100,100,0,0,slowHeaders
tcp,S1,296,491,99,99,0,0,slowHeaders
tcp,S1,74,435,100,100,0,0,slowHeaders
tcp,RSTO,1030,225,100,100,0,0,slowHeaders
tcp,S1,665,65,94,93,0.01,0,slowHeaders
tcp,OTH,60,767,47,47,0,0,slowHeaders
tcp,RSTO,3322,13,62,62,0,0,slowHeaders
tcp,S1,74,455,100,100,0,0,slowHeaders
tcp,S1,370,737,100,100,0,0,slowHeaders
tcp,S1,222,299,99,99,0,0,slowHeaders
tcp,OTH,81,172,50,50,0,0,slowHeaders
tcp,RSTO,948,213,100,100,0,0,slowHeaders
tcp,OTH,118,69,50,50,0,0,slowHeaders
tcp,S1,370,303,100,100,0,0,slowHeaders
tcp,S1,222,451,100,100,0,0,slowHeaders
tcp,RSTO,1047,74,75,75,0,0,slowHeaders
tcp,OTH,60,1019,43,43,0,0,slowHeaders
tcp,RSTO,993,136,100,100,0,0,slowHeaders
tcp,S1,370,100,100,100,0,0,slowHeaders
tcp,S1,370,327,100,100,0,0,slowHeaders
tcp,OTH,97,97,50,50,0,0,slowHeaders
tcp,OTH,114,190,50,50,0,0,slowHeaders
tcp,RSTO,1062,197,100,100,0,0,slowHeaders
tcp,S1,370,333,100,100,0,0,slowHeaders
tcp,RSTO,2356,501,98,98,0,0,slowHeaders
tcp,RSTO,943,18,19,19,0,0,slowHeaders
tcp,OTH,89,210,50,50,0,0,slowHeaders
tcp,OTH,60,926,38,38,0,0,slowHeaders
tcp,S1,296,489,99,99,0,0,slowHeaders
tcp,S1,370,337,100,100,0,0,slowHeaders
tcp,OTH,60,1051,51,51,0,0,slowHeaders
tcp,OTH,111,172,50,50,0,0,slowHeaders
tcp,S1,370,69,100,100,0,0,slowHeaders
tcp,OTH,481,2,10,10,0,0,slowHeaders
tcp,S2,4024,204,100,100,0,0,slowHeaders
tcp,RSTO,1117,147,100,100,0,0,slowHeaders
tcp,S1,74,448,100,100,0,0,slowHeaders
tcp,S1,296,497,99,99,0,0,slowHeaders
tcp,S1,370,15,100,100,0,0,slowHeaders
tcp,OTH,60,635,47,47,0,0,slowHeaders
tcp,S1,370,227,100,100,0,0,slowHeaders
tcp,OTH,408,3,3,3,0,0,slowHeaders
tcp,OTH,60,1002,46,46,0,0,slowHeaders
tcp,OTH,66,561,100,100,0,0,slowHeaders
tcp,S1,400,11,93,92,0.01,0,slowHeaders
tcp,RSTO,929,11,42,42,0,0,slowHeaders
tcp,S1,370,546,100,100,0,0,slowHeaders
tcp,RSTO,943,115,100,100,0,0,slowHeaders
tcp,S1,74,523,99,99,0,0,slowHeaders
tcp,S1,370,396,100,100,0,0,slowHeaders
tcp,S1,370,363,100,100,0,0,slowHeaders
tcp,S1,296,634,100,100,0,0,slowHeaders
tcp,OTH,108,82,50,50,0,0,slowHeaders
tcp,S1,400,183,99,99,0,0,slowHeaders
tcp,S1,370,111,100,100,0,0,slowHeaders
tcp,RSTO,1037,455,100,100,0,0,slowHeaders
tcp,OTH,60,665,50,50,0,0,slowHeaders
tcp,RSTO,1025,88,89,89,0,0,slowHeaders
tcp,OTH,60,1117,54,54,0,0,slowHeaders
tcp,S1,222,384,100,100,0,0,slowHeaders
tcp,S1,370,55,100,100,0,0,slowHeaders
tcp,S1,774,178,100,100,0,0,slowHeaders
tcp,S1,665,123,96,96,0,0,slowHeaders
tcp,S1,222,654,100,100,0,0,slowHeaders
tcp,S1,400,360,100,100,0,0,slowHeaders
tcp,OTH,66,422,84,84,0,0,slowHeaders
tcp,OTH,97,205,50,50,0,0,slowHeaders
tcp,S1,400,187,99,99,0,0,slowHeaders
tcp,S1,74,5,66,66,0,0,slowHeaders
tcp,S1,370,70,100,100,0,0,slowHeaders
tcp,RSTO,1181,404,100,100,0,0,slowHeaders
tcp,OTH,60,605,92,92,0,0,slowHeaders
tcp,OTH,99,182,50,50,0,0,slowHeaders
tcp,S1,222,559,100,100,0,0,slowHeaders
tcp,S1,222,403,100,100,0,0,slowHeaders
tcp,OTH,60,1086,52,52,0,0,slowHeaders
tcp,S1,370,298,100,100,0,0,slowHeaders
tcp,OTH,66,479,81,81,0,0,slowHeaders
tcp,S1,633,191,99,99,0,0,slowHeaders
tcp,RSTO,994,119,100,100,0,0,slowHeaders
tcp,OTH,112,153,50,50,0,0,slowHeaders
tcp,S1,370,164,100,100,0,0,slowHeaders
tcp,RSTO,904,367,100,100,0,0,slowHeaders
tcp,S1,370,163,100,100,0,0,slowHeaders
tcp,OTH,60,872,51,51,0,0,slowHeaders
tcp,RSTO,983,336,100,100,0,0,slowHeaders
tcp,RSTO,3620,266,100,100,0,0,slowHeaders
tcp,RSTO,946,139,100,100,0,0,slowHeaders
tcp,S1,370,8,100,100,0,0,slowHeaders
tcp,RSTO,983,9,10,10,0,0,slowHeaders
tcp,OTH,109,66,50,50,0,0,slowHeaders
tcp,RSTO,990,221,100,100,0,0,slowHeaders
tcp,S1,370,263,100,100,0,0,slowHeaders
tcp,OTH,60,1100,47,47,0,0,slowHeaders
tcp,OTH,66,439,82,82,0,0,slowHeaders
tcp,OTH,60,415,84,84,0,0,slowHeaders
tcp,OTH,66,609,92,92,0,0,slowHeaders
tcp,OTH,60,967,51,51,0,0,slowHeaders
tcp,OTH,82,128,50,50,0,0,slowHeaders
tcp,S1,592,17,66,65,0.02,0,slowHeaders
tcp,OTH,66,552,92,92,0,0,slowHeaders
tcp,S1,370,470,100,100,0,0,slowHeaders
tcp,OTH,60,23,65,65,0,0,slowHeaders
tcp,OTH,60,827,49,49,0,0,slowHeaders
tcp,S1,370,216,100,100,0,0,slowHeaders
tcp,RSTO,984,204,100,100,0,0,slowHeaders
tcp,S1,222,611,100,100,0,0,slowHeaders
tcp,OTH,66,449,100,100,0,0,slowHeaders
tcp,OTH,109,105,50,50,0,0,slowHeaders
tcp,OTH,66,513,87,87,0,0,slowHeaders
tcp,OTH,110,102,50,50,0,0,slowHeaders
tcp,RSTO,1038,440,100,100,0,0,slowHeaders
tcp,OTH,60,631,76,76,0,0,slowHeaders
tcp,RSTO,1024,100,100,100,0,0,slowHeaders
tcp,S1,74,102,100,100,0,0,slowHeaders
tcp,OTH,60,818,50,50,0,0,slowHeaders
tcp,RSTO,1048,183,100,100,0,0,slowHeaders
tcp,OTH,133,106,50,50,0,0,slowHeaders
tcp,S1,370,287,100,100,0,0,slowHeaders
tcp,OTH,60,823,51,51,0,0,slowHeaders
tcp,OTH,119,196,50,50,0,0,slowHeaders
tcp,OTH,60,869,47,47,0,0,slowHeaders
tcp,S1,400,685,99,99,0,0,slowHeaders
tcp,S1,370,457,100,100,0,0,slowHeaders
tcp,RSTO,957,99,100,100,0,0,slowHeaders
tcp,OTH,60,696,49,49,0,0,slowHeaders
tcp,S1,222,259,99,99,0,0,slowHeaders
tcp,S1,370,587,100,100,0,0,slowHeaders
tcp,RSTO,1010,94,98,98,0,0,slowHeaders
tcp,S1,370,349,100,100,0,0,slowHeaders
tcp,OTH,94,58,50,50,0,0,slowHeaders
tcp,OTH,123,133,50,50,0,0,slowHeaders
tcp,OTH,89,222,50,50,0,0,slowHeaders
tcp,S1,760,5,64,63,0.02,0,slowHeaders
tcp,OTH,107,124,50,50,0,0,slowHeaders
tcp,S1,400,117,100,100,0,0,slowHeaders
tcp,S1,665,215,100,100,0,0,slowHeaders
tcp,S1,370,299,100,100,0,0,slowHeaders
tcp,OTH,95,256,50,50,0,0,slowHeaders
tcp,RSTO,1189,398,100,100,0,0,slowHeaders
tcp,S1,74,49,82,82,0,0,slowHeaders
tcp,S1,74,252,100,100,0,0,slowHeaders
tcp,OTH,98,201,50,50,0,0,slowHeaders
tcp,OTH,60,891,47,47,0,0,slowHeaders
tcp,OTH,60,918,18,18,0,0,slowHeaders
tcp,S1,370,642,100,100,0,0,slowHeaders
tcp,OTH,96,139,50,50,0,0,slowHeaders
tcp,S1,370,399,100,100,0,0,slowHeaders
tcp,OTH,66,441,100,100,0,0,slowHeaders
tcp,OTH,66,469,81,81,0,0,slowHeaders
tcp,OTH,60,720,54,54,0,0,slowHeaders
tcp,S1,370,18,100,100,0,0,slowHeaders
tcp,S1,370,369,100,100,0,0,slowHeaders
tcp,OTH,60,1008,45,45,0,0,slowHeaders
tcp,OTH,103,6,20,20,0,0,slowHeaders
tcp,S1,296,583,99,99,0,0,slowHeaders
tcp,OTH,115,523,89,89,0,0,slowHeaders
tcp,RSTO,1103,152,100,100,0,0,slowHeaders
tcp,S1,370,256,100,100,0,0,slowHeaders
tcp,OTH,66,500,84,84,0,0,slowHeaders
tcp,OTH,113,157,50,50,0,0,slowHeaders
tcp,S1,296,208,100,100,0,0,slowRead
tcp,S1,296,686,100,100,0,0,slowRead
tcp,OTH,653,39,57,57,0,0,slowRead
tcp,S1,296,196,100,100,0,0,slowRead
tcp,S1,370,270,100,100,0,0,slowRead
tcp,S1,713,77,86,85,0.01,0,slowRead
tcp,S1,296,179,100,100,0,0,slowRead
tcp,S1,296,302,100,100,0,0,slowRead
tcp,S1,74,727,100,100,0,0,slowRead
tcp,RSTO,4104,19,61,61,0,0,slowRead
tcp,OTH,60,1044,51,51,0,0,slowRead
tcp,OTH,461,1139,59,59,0,0,slowRead
tcp,S1,74,408,98,98,0,0,slowRead
tcp,OTH,109,153,50,50,0,0,slowRead
tcp,OTH,66,843,58,58,0,0,slowRead
tcp,OTH,60,815,38,38,0,0,slowRead
tcp,S1,370,720,100,100,0,0,slowRead
tcp,S1,621,589,99,99,0,0,slowRead
tcp,S1,296,634,100,100,0,0,slowRead
tcp,S1,370,424,100,100,0,0,slowRead
tcp,OTH,102,21,57,57,0,0,slowRead
tcp,S1,222,999,100,100,0,0,slowRead
tcp,S1,296,237,100,100,0,0,slowRead
tcp,S1,296,616,100,100,0,0,slowRead
tcp,OTH,66,358,78,78,0,0,slowRead
tcp,S1,296,130,100,100,0,0,slowRead
tcp,S1,370,626,100,100,0,0,slowRead
tcp,S1,296,288,100,100,0,0,slowRead
tcp,OTH,117,92,50,50,0,0,slowRead
tcp,S1,370,890,100,100,0,0,slowRead
tcp,S1,296,544,100,100,0,0,slowRead
tcp,S1,370,908,100,100,0,0,slowRead
tcp,S1,718,70,85,84,0.01,0,slowRead
tcp,OTH,60,1078,49,49,0,0,slowRead
tcp,RSTO,3430,385,100,100,0,0,slowRead
tcp,OTH,60,517,83,83,0,0,slowRead
tcp,OTH,106,238,50,50,0,0,slowRead
tcp,S1,296,616,100,100,0,0,slowRead
tcp,S1,370,929,100,100,0,0,slowRead
tcp,S1,692,130,99,99,0,0,slowRead
tcp,RSTO,936,705,100,100,0,0,slowRead
