% isAttack HIGH_RATE:	1260
% isAttack LOW_RATE:	1332
% isAttack NORMAL:	1333
@relation 'UnformattedKDDTrain+-weka.filters.unsupervised.attribute.Remove-R3,7,10,11,12,13,14,15,16,17,18,19,20,21,22,43-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:NORMAL, tcpFlood:HIGH_RATE, udpFlood:HIGH_RATE, httpFlood:HIGH_RATE, slowBody:LOW_RATE, slowHeaders:LOW_RATE, slowRead:LOW_RATE, normal:NORMAL-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-4,8,14,16,18,21,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute count numeric
@attribute same_srv_rate numeric
@attribute srv_diff_host_rate numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_same_src_port_rate numeric
@attribute isAttack {HIGH_RATE,LOW_RATE,NORMAL}

@data
tcp,S1,296,298,1,0,100,0,LOW_RATE
tcp,S1,370,307,1,0,100,0,LOW_RATE
tcp,RSTO,1056,21,1,0,65,0,LOW_RATE
tcp,S1,370,274,1,0,100,0,LOW_RATE
tcp,RSTO,1169,404,1,0,100,0,LOW_RATE
tcp,OTH,66,332,1,0,73,0,LOW_RATE
tcp,S1,296,667,1,0,100,0,LOW_RATE
tcp,S1,296,394,1,0,100,0,LOW_RATE
tcp,RSTO,1127,98,1,0,100,0,LOW_RATE
tcp,S1,148,50,0.98,0,84,0,LOW_RATE
tcp,OTH,116,79,1,0,50,0,LOW_RATE
tcp,S1,370,266,1,0,100,0,LOW_RATE
tcp,S1,148,457,1,0,100,0,LOW_RATE
tcp,OTH,104,30,1,0,34,0,LOW_RATE
tcp,OTH,60,1007,1,0,53,0.02,LOW_RATE
tcp,OTH,60,727,1,0,45,0,LOW_RATE
tcp,S1,370,14,1,0,100,0,LOW_RATE
tcp,S1,370,570,1,0,99,0,LOW_RATE
tcp,S1,370,682,1,0,100,0,LOW_RATE
tcp,S1,148,425,1,0,100,0,LOW_RATE
tcp,S1,370,213,1,0,100,0,LOW_RATE
tcp,S1,370,382,1,0,100,0,LOW_RATE
tcp,OTH,86,49,1,0,53,0,LOW_RATE
tcp,S1,296,654,1,0,100,0,LOW_RATE
tcp,S1,370,318,1,0,100,0,LOW_RATE
tcp,OTH,566,2,1,0,8,0,LOW_RATE
tcp,OTH,111,179,1,0,50,0,LOW_RATE
tcp,OTH,113,241,1,0,50,0,LOW_RATE
tcp,OTH,176,41,1,0,49,0,LOW_RATE
tcp,S1,222,959,1,0,100,0,LOW_RATE
tcp,OTH,60,771,1,0,42,0.02,LOW_RATE
tcp,OTH,100,148,1,0,50,0,LOW_RATE
tcp,RSTO,1124,6,0.83,0,30,0,LOW_RATE
tcp,OTH,66,382,1,0,85,0,LOW_RATE
tcp,S1,370,375,1,0,100,0,LOW_RATE
tcp,S1,296,27,1,0,100,0,LOW_RATE
tcp,OTH,129,53,1,0,51,0,LOW_RATE
tcp,S1,370,253,1,0,100,0,LOW_RATE
tcp,S1,370,187,1,0,100,0,LOW_RATE
tcp,S1,665,533,1,0,94,0,LOW_RATE
tcp,S1,370,502,1,0,99,0,LOW_RATE
tcp,OTH,95,47,1,0,54,0,LOW_RATE
tcp,RSTO,997,333,1,0,99,0,LOW_RATE
tcp,OTH,628,0,0,0,0,0,LOW_RATE
tcp,S1,222,738,1,0,100,0,LOW_RATE
tcp,S1,296,235,1,0,100,0,LOW_RATE
tcp,S1,370,668,1,0,100,0,LOW_RATE
tcp,OTH,60,715,1,0,50,0,LOW_RATE
tcp,OTH,66,372,1,0,90,0,LOW_RATE
tcp,S1,370,480,1,0,100,0,LOW_RATE
tcp,OTH,66,436,1,0,88,0,LOW_RATE
tcp,OTH,119,114,1,0,50,0,LOW_RATE
tcp,RSTO,1148,75,1,0,89,0,LOW_RATE
tcp,OTH,90,52,1,0,50,0,LOW_RATE
tcp,S1,74,96,0.99,0,95,0,LOW_RATE
tcp,S1,74,409,1,0,100,0,LOW_RATE
tcp,S1,370,311,1,0,100,0,LOW_RATE
tcp,S1,745,525,1,0,100,0,LOW_RATE
tcp,OTH,60,686,1,0,49,0,LOW_RATE
tcp,S1,643,180,1,0,100,0,LOW_RATE
tcp,OTH,60,1049,1,0,49,0.02,LOW_RATE
tcp,S1,370,272,1,0,100,0,LOW_RATE
tcp,S1,370,623,1,0,100,0,LOW_RATE
tcp,S1,370,210,1,0,99,0,LOW_RATE
tcp,RSTO,1141,378,1,0,100,0,LOW_RATE
tcp,S1,296,443,1,0,100,0,LOW_RATE
tcp,S1,631,175,0.99,0,100,0,LOW_RATE
tcp,OTH,262,8,1,0,29,0.2,LOW_RATE
tcp,S1,296,608,1,0,100,0,LOW_RATE
tcp,S1,370,615,1,0,100,0,LOW_RATE
tcp,OTH,116,270,1,0,50,0,LOW_RATE
tcp,S1,222,634,1,0,100,0,LOW_RATE
tcp,S1,148,93,0.99,0,98,0,LOW_RATE
tcp,S1,74,261,1,0,100,0,LOW_RATE
tcp,OTH,84,264,1,0,50,0,LOW_RATE
tcp,OTH,114,10,1,0,22,0,LOW_RATE
tcp,OTH,60,645,1,0,55,0,LOW_RATE
tcp,S1,370,358,1,0,100,0,LOW_RATE
tcp,S1,370,546,1,0,100,0,LOW_RATE
tcp,OTH,185,178,1,0,100,0,LOW_RATE
tcp,S1,296,354,1,0,100,0,LOW_RATE
tcp,S1,296,382,1,0,100,0,LOW_RATE
tcp,S1,296,1,1,0,1,0,LOW_RATE
tcp,S1,222,951,1,0,100,0,LOW_RATE
tcp,RSTO,1075,73,1,0,88,0,LOW_RATE
tcp,OTH,84,151,1,0,50,0,LOW_RATE
tcp,RSTO,1169,373,1,0,100,0,LOW_RATE
tcp,S1,296,89,1,0,100,0,LOW_RATE
tcp,S1,296,691,1,0,100,0,LOW_RATE
tcp,OTH,60,10,1,0,61,0.1,LOW_RATE
tcp,OTH,66,569,1,0,89,0,LOW_RATE
tcp,OTH,86,247,1,0,50,0,LOW_RATE
tcp,OTH,119,271,1,0,50,0,LOW_RATE
tcp,S1,296,10,1,0,100,0,LOW_RATE
tcp,S1,296,494,1,0,100,0,LOW_RATE
tcp,S1,296,610,1,0,100,0,LOW_RATE
tcp,S1,74,151,0.99,0,100,0,LOW_RATE
tcp,OTH,60,1048,1,0,49,0,LOW_RATE
tcp,S1,296,651,1,0,100,0,LOW_RATE
tcp,S1,222,961,1,0,100,0,LOW_RATE
tcp,S1,74,188,0.99,0,100,0,LOW_RATE
tcp,S1,370,412,1,0,100,0,LOW_RATE
tcp,S1,296,169,1,0,100,0,LOW_RATE
tcp,S1,148,113,0.99,0,100,0,LOW_RATE
tcp,S1,296,451,1,0,100,0,LOW_RATE
tcp,OTH,60,986,1,0,53,0.02,LOW_RATE
tcp,RSTO,2978,199,1,0,100,0,LOW_RATE
tcp,S1,296,71,1,0,100,0,LOW_RATE
tcp,S1,148,382,1,0,100,0,LOW_RATE
tcp,OTH,106,171,1,0,50,0,LOW_RATE
tcp,OTH,122,256,1,0,50,0,LOW_RATE
tcp,S1,548,514,1,0,100,0,LOW_RATE
tcp,S1,296,209,1,0,100,0,LOW_RATE
tcp,S1,148,676,1,0,100,0,LOW_RATE
tcp,OTH,60,937,1,0,48,0.02,LOW_RATE
tcp,S1,370,359,1,0,100,0,LOW_RATE
tcp,S1,370,267,1,0,100,0,LOW_RATE
tcp,OTH,173,80,1,0,88,0,LOW_RATE
tcp,S1,2934,33,1,0,100,0,LOW_RATE
tcp,S1,148,162,0.99,0,100,0,LOW_RATE
tcp,S1,370,416,1,0,100,0,LOW_RATE
tcp,OTH,60,848,1,0,39,0.03,LOW_RATE
tcp,OTH,162,28,1,0,36,0,LOW_RATE
tcp,OTH,101,217,1,0,50,0,LOW_RATE
tcp,S1,296,624,1,0,100,0,LOW_RATE
tcp,S1,296,400,1,0,100,0,LOW_RATE
tcp,OTH,100,206,1,0,50,0,LOW_RATE
tcp,OTH,575,4,1,0,10,0,LOW_RATE
tcp,RSTO,1154,511,1,0,100,0,LOW_RATE
tcp,OTH,108,59,1,0,50,0,LOW_RATE
tcp,RSTO,1129,703,1,0,100,0,LOW_RATE
tcp,S1,296,628,1,0,100,0,LOW_RATE
tcp,S1,296,228,1,0,100,0,LOW_RATE
tcp,S1,148,41,0.98,0,81,0,LOW_RATE
tcp,S1,296,95,1,0,100,0,LOW_RATE
tcp,S1,296,177,1,0,100,0,LOW_RATE
tcp,OTH,60,687,1,0,57,0,LOW_RATE
tcp,S1,665,112,1,0,100,0,LOW_RATE
tcp,S2,3981,237,1,0,100,0,LOW_RATE
tcp,OTH,60,949,1,0,45,0.02,LOW_RATE
tcp,OTH,200,215,1,0,100,0,LOW_RATE
tcp,S1,296,158,1,0,100,0,LOW_RATE
tcp,RSTO,1092,193,1,0,100,0,LOW_RATE
tcp,S1,370,582,1,0,99,0,LOW_RATE
tcp,S1,735,170,0.99,0,100,0,LOW_RATE
tcp,S1,370,330,1,0,100,0,LOW_RATE
tcp,OTH,60,1024,1,0,49,0.02,LOW_RATE
tcp,S1,370,122,1,0,100,0,LOW_RATE
tcp,S1,370,388,1,0,100,0,LOW_RATE
tcp,S1,370,267,1,0,100,0,LOW_RATE
tcp,S1,148,105,0.99,0,100,0,LOW_RATE
tcp,S1,370,427,1,0,100,0,LOW_RATE
tcp,RSTO,897,146,0.99,0,99,0,LOW_RATE
tcp,OTH,60,736,1,0,47,0,LOW_RATE
tcp,S1,370,336,1,0,100,0,LOW_RATE
tcp,OTH,66,380,1,0,89,0,LOW_RATE
tcp,S1,370,422,1,0,100,0,LOW_RATE
tcp,OTH,60,914,1,0,34,0,LOW_RATE
tcp,OTH,108,233,1,0,50,0,LOW_RATE
tcp,S1,370,554,1,0,100,0,LOW_RATE
tcp,RSTO,1176,28,1,0,43,0,LOW_RATE
tcp,S1,370,332,1,0,100,0,LOW_RATE
tcp,S1,748,205,1,0,100,0,LOW_RATE
tcp,S1,296,72,1,0,100,0,LOW_RATE
tcp,S1,662,99,0.99,0,98,0,LOW_RATE
tcp,OTH,60,989,1,0,45,0,LOW_RATE
tcp,OTH,60,714,1,0,50,0.02,LOW_RATE
tcp,S1,296,120,1,0,100,0,LOW_RATE
tcp,S1,370,447,1,0,100,0,LOW_RATE
tcp,OTH,60,961,1,0,47,0.02,LOW_RATE
tcp,S1,655,182,0.99,0,100,0,LOW_RATE
tcp,S1,296,52,1,0,100,0,LOW_RATE
tcp,S1,296,599,1,0,100,0,LOW_RATE
tcp,RSTO,1126,384,1,0,100,0,LOW_RATE
tcp,OTH,60,396,1,0,84,0.01,LOW_RATE
tcp,OTH,94,231,1,0,50,0,LOW_RATE
tcp,OTH,81,126,1,0,50,0,LOW_RATE
tcp,S1,370,455,1,0,100,0,LOW_RATE
tcp,RSTO,1082,132,1,0,100,0,LOW_RATE
tcp,S1,370,321,1,0,100,0,LOW_RATE
tcp,S1,296,282,1,0,100,0,LOW_RATE
tcp,S1,222,747,1,0,100,0,LOW_RATE
tcp,OTH,82,149,1,0,50,0,LOW_RATE
tcp,S1,222,1026,1,0,100,0,LOW_RATE
tcp,S1,74,307,1,0,100,0,LOW_RATE
tcp,S1,148,653,1,0,100,0,LOW_RATE
tcp,S1,296,413,1,0,100,0,LOW_RATE
tcp,RSTO,1132,374,1,0,100,0,LOW_RATE
tcp,S1,370,407,1,0,100,0,LOW_RATE
tcp,S1,296,205,1,0,100,0,LOW_RATE
tcp,S1,222,480,1,0,100,0,LOW_RATE
tcp,RSTO,911,348,1,0,100,0,LOW_RATE
tcp,OTH,123,97,1,0,50,0,LOW_RATE
tcp,S1,296,943,1,0,100,0,LOW_RATE
tcp,S1,370,330,1,0,99,0,LOW_RATE
tcp,S1,296,225,1,0,100,0,LOW_RATE
tcp,OTH,60,679,1,0,51,0.02,LOW_RATE
tcp,RSTO,1165,178,0.99,0,100,0,LOW_RATE
tcp,OTH,60,370,1,0,87,0.02,LOW_RATE
tcp,S1,370,275,1,0,99,0,LOW_RATE
tcp,OTH,66,313,1,0,65,0,LOW_RATE
tcp,OTH,66,602,1,0,91,0,LOW_RATE
tcp,S1,296,230,1,0,100,0,LOW_RATE
tcp,OTH,66,6,1,0,10,0.27,LOW_RATE
tcp,OTH,117,97,1,0,50,0,LOW_RATE
tcp,S1,296,147,1,0,100,0,LOW_RATE
tcp,S1,222,474,1,0,100,0,LOW_RATE
tcp,S1,296,402,1,0,100,0,LOW_RATE
tcp,OTH,66,381,1,0,89,0,LOW_RATE
tcp,S1,148,290,1,0,100,0,LOW_RATE
tcp,OTH,60,746,1,0,23,0,LOW_RATE
tcp,OTH,112,39,1,0,53,0,LOW_RATE
tcp,S1,296,614,1,0,100,0,LOW_RATE
tcp,S1,370,420,1,0,100,0,LOW_RATE
tcp,S1,296,292,1,0,100,0,LOW_RATE
tcp,S1,370,349,1,0,100,0,LOW_RATE
tcp,S1,148,571,1,0,100,0,LOW_RATE
tcp,OTH,60,1019,1,0,54,0,LOW_RATE
tcp,S1,222,864,1,0,100,0,LOW_RATE
tcp,S1,642,518,1,0,100,0,LOW_RATE
tcp,S1,370,73,1,0,100,0,LOW_RATE
tcp,S1,296,174,1,0,100,0,LOW_RATE
tcp,OTH,92,256,1,0,50,0,LOW_RATE
tcp,OTH,66,567,1,0,76,0,LOW_RATE
tcp,S1,296,605,1,0,100,0,LOW_RATE
tcp,S1,3512,675,1,0,100,0,LOW_RATE
tcp,S1,296,331,1,0,100,0,LOW_RATE
tcp,RSTO,994,331,1,0,99,0,LOW_RATE
tcp,S1,296,102,1,0,100,0,LOW_RATE
tcp,OTH,85,25,1,0,53,0,LOW_RATE
tcp,S1,222,538,1,0,100,0,LOW_RATE
tcp,OTH,60,652,1,0,84,0,LOW_RATE
tcp,S1,296,523,1,0,100,0,LOW_RATE
tcp,RSTO,1166,3,0.67,0,27,0,LOW_RATE
tcp,S1,296,112,1,0,100,0,LOW_RATE
tcp,S1,148,387,1,0,100,0,LOW_RATE
tcp,OTH,60,964,1,0,46,0,LOW_RATE
tcp,RSTO,1093,69,1,0,87,0,LOW_RATE
tcp,OTH,96,255,1,0,50,0,LOW_RATE
tcp,OTH,60,1075,1,0,51,0,LOW_RATE
tcp,OTH,100,68,1,0,50,0,LOW_RATE
tcp,S1,370,549,1,0,100,0,LOW_RATE
tcp,S1,370,626,1,0,100,0,LOW_RATE
tcp,S1,296,147,1,0,100,0,LOW_RATE
tcp,S1,148,430,1,0,100,0,LOW_RATE
tcp,S1,657,189,0.99,0,100,0,LOW_RATE
tcp,S1,296,252,1,0,100,0,LOW_RATE
tcp,S1,296,749,1,0,100,0,LOW_RATE
tcp,RSTO,1232,396,1,0,100,0,LOW_RATE
tcp,S1,296,464,1,0,100,0,LOW_RATE
tcp,RSTO,1223,363,1,0,100,0,LOW_RATE
tcp,RSTO,1157,7,0.86,0,31,0,LOW_RATE
tcp,S1,296,234,1,0,100,0,LOW_RATE
tcp,S1,148,229,1,0,100,0,LOW_RATE
tcp,S1,222,979,1,0,100,0,LOW_RATE
tcp,OTH,91,126,1,0,50,0,LOW_RATE
tcp,S1,222,943,1,0,100,0,LOW_RATE
tcp,S1,370,307,1,0,100,0,LOW_RATE
tcp,S1,296,12,1,0,100,0,LOW_RATE
tcp,OTH,105,63,1,0,50,0,LOW_RATE
tcp,S1,370,339,1,0,100,0,LOW_RATE
tcp,OTH,70,173,1,0,50,0,LOW_RATE
tcp,S1,296,968,1,0,100,0,LOW_RATE
tcp,RSTO,4033,341,1,0,100,0,LOW_RATE
tcp,S1,760,179,0.99,0,100,0,LOW_RATE
tcp,OTH,260,4,1,0,4,0,LOW_RATE
tcp,S1,370,65,1,0,100,0,LOW_RATE
tcp,OTH,66,298,1,0,57,0,LOW_RATE
tcp,S1,370,458,1,0,100,0,LOW_RATE
tcp,S1,148,341,1,0,100,0,LOW_RATE
tcp,S1,296,642,1,0,100,0,LOW_RATE
tcp,S1,370,63,1,0,100,0,LOW_RATE
tcp,OTH,60,953,1,0,47,0.02,LOW_RATE
tcp,S1,370,348,1,0,100,0,LOW_RATE
tcp,S1,296,570,1,0,100,0,LOW_RATE
tcp,OTH,60,411,1,0,80,0,LOW_RATE
tcp,OTH,100,275,1,0,50,0,LOW_RATE
tcp,S1,296,661,1,0,100,0,LOW_RATE
tcp,S1,74,324,1,0,100,0,LOW_RATE
tcp,RSTO,1165,30,1,0,55,0,LOW_RATE
tcp,OTH,81,148,1,0,50,0,LOW_RATE
tcp,S1,296,481,1,0,100,0,LOW_RATE
tcp,S1,148,124,0.99,0,100,0,LOW_RATE
tcp,OTH,93,281,1,0,50,0,LOW_RATE
tcp,S2,4710,610,1,0,100,0,LOW_RATE
tcp,OTH,144,90,1,0,98,0,LOW_RATE
tcp,RSTO,1157,38,1,0,63,0,LOW_RATE
tcp,RSTO,1082,52,1,0,81,0,LOW_RATE
tcp,RSTO,1172,143,1,0,100,0,LOW_RATE
tcp,S1,370,223,1,0,100,0,LOW_RATE
tcp,S1,370,281,1,0,100,0,LOW_RATE
tcp,S1,296,453,1,0,100,0,LOW_RATE
tcp,RSTO,1135,102,1,0,100,0,LOW_RATE
tcp,OTH,66,429,1,0,89,0,LOW_RATE
tcp,OTH,83,147,1,0,50,0,LOW_RATE
tcp,OTH,66,562,1,0,73,0,LOW_RATE
tcp,S1,370,250,1,0,100,0,LOW_RATE
tcp,S1,370,453,1,0,100,0,LOW_RATE
tcp,S1,548,498,1,0,89,0,LOW_RATE
tcp,S1,296,498,1,0,100,0,LOW_RATE
tcp,RSTO,1104,41,1,0,75,0,LOW_RATE
tcp,S1,370,239,1,0,100,0,LOW_RATE
tcp,OTH,105,51,1,0,50,0,LOW_RATE
tcp,OTH,66,595,1,0,90,0,LOW_RATE
tcp,S1,370,28,1,0,100,0,LOW_RATE
tcp,S1,370,306,1,0,100,0,LOW_RATE
tcp,S1,148,47,1,0,100,0,LOW_RATE
tcp,S1,296,642,1,0,100,0,LOW_RATE
tcp,S1,296,106,1,0,100,0,LOW_RATE
tcp,S1,370,591,1,0,100,0,LOW_RATE
tcp,S1,296,337,1,0,100,0,LOW_RATE
tcp,S1,548,525,1,0,100,0,LOW_RATE
tcp,S2,1501,140,1,0,100,0,LOW_RATE
tcp,S1,296,78,1,0,100,0,LOW_RATE
tcp,S2,1353,141,1,0,100,0,LOW_RATE
tcp,OTH,60,1138,1,0,54,0.05,LOW_RATE
tcp,OTH,60,380,1,0,90,0.01,LOW_RATE
tcp,S1,296,458,1,0,100,0,LOW_RATE
tcp,OTH,66,488,1,0,86,0,LOW_RATE
tcp,OTH,116,244,1,0,50,0,LOW_RATE
tcp,S1,370,98,1,0,100,0,LOW_RATE
tcp,S1,148,278,1,0,100,0,LOW_RATE
tcp,S1,296,800,1,0,100,0,LOW_RATE
tcp,S1,296,936,1,0,100,0,LOW_RATE
tcp,OTH,60,742,1,0,27,0.04,LOW_RATE
tcp,OTH,60,2,1,0,30,0.03,LOW_RATE
tcp,OTH,92,160,1,0,50,0,LOW_RATE
tcp,S1,370,260,1,0,100,0,LOW_RATE
tcp,OTH,60,743,1,0,44,0.02,LOW_RATE
tcp,OTH,201,187,1,0,100,0,LOW_RATE
tcp,RSTO,1121,93,0.99,0,96,0,LOW_RATE
tcp,S1,370,68,1,0,100,0,LOW_RATE
tcp,S1,370,466,1,0,100,0,LOW_RATE
tcp,OTH,60,948,1,0,50,0,LOW_RATE
tcp,OTH,118,207,1,0,50,0,LOW_RATE
tcp,S2,4039,228,1,0,100,0,LOW_RATE
tcp,OTH,66,610,1,0,92,0,LOW_RATE
tcp,S1,222,701,1,0,100,0,LOW_RATE
tcp,S1,296,617,1,0,100,0,LOW_RATE
tcp,S1,296,980,1,0,100,0,LOW_RATE
tcp,OTH,60,883,1,0,20,0,LOW_RATE
tcp,OTH,100,37,1,0,53,0,LOW_RATE
tcp,S1,296,115,1,0,100,0,LOW_RATE
tcp,S1,370,737,1,0,100,0,LOW_RATE
tcp,S1,370,321,1,0,100,0,LOW_RATE
tcp,S1,74,747,1,0,100,0,LOW_RATE
tcp,OTH,60,882,1,0,24,0.04,LOW_RATE
tcp,OTH,84,28,1,0,40,0,LOW_RATE
tcp,S1,370,217,1,0,100,0,LOW_RATE
tcp,OTH,260,3,1,0,6,0,LOW_RATE
tcp,S1,296,72,1,0,100,0,LOW_RATE
tcp,S1,222,274,1,0,100,0,LOW_RATE
tcp,RSTO,3999,233,1,0,100,0,LOW_RATE
tcp,S1,296,612,1,0,100,0,LOW_RATE
tcp,OTH,60,871,1,0,48,0,LOW_RATE
tcp,S1,548,623,1,0,100,0,LOW_RATE
tcp,OTH,123,177,1,0,50,0,LOW_RATE
tcp,S1,296,954,1,0,100,0,LOW_RATE
tcp,OTH,60,763,1,0,29,0.03,LOW_RATE
tcp,OTH,84,174,1,0,50,0,LOW_RATE
tcp,S1,74,61,0.98,0,85,0,LOW_RATE
tcp,S1,370,150,1,0,100,0,LOW_RATE
tcp,S1,148,246,1,0,100,0,LOW_RATE
tcp,OTH,60,946,1,0,52,0,LOW_RATE
tcp,S1,296,340,1,0,100,0,LOW_RATE
tcp,S1,370,371,1,0,100,0,LOW_RATE
tcp,S1,296,365,1,0,100,0,LOW_RATE
tcp,S1,296,157,1,0,100,0,LOW_RATE
tcp,S1,370,137,1,0,100,0,LOW_RATE
tcp,OTH,66,440,1,0,79,0,LOW_RATE
tcp,S1,370,334,1,0,100,0,LOW_RATE
tcp,S1,370,6,1,0,100,0,LOW_RATE
tcp,OTH,66,328,1,0,71,0,LOW_RATE
tcp,OTH,481,7,1,0,7,0,LOW_RATE
tcp,OTH,96,122,1,0,50,0,LOW_RATE
tcp,S1,370,242,1,0,100,0,LOW_RATE
tcp,OTH,60,690,1,0,47,0.02,LOW_RATE
tcp,OTH,146,131,1,0,100,0,LOW_RATE
tcp,S1,296,1017,1,0,100,0,LOW_RATE
tcp,S1,370,431,1,0,100,0,LOW_RATE
tcp,S1,370,299,1,0,100,0,LOW_RATE
tcp,OTH,66,304,1,0,61,0,LOW_RATE
tcp,S1,148,485,1,0,100,0,LOW_RATE
tcp,S1,74,72,0.99,0,88,0,LOW_RATE
tcp,OTH,66,290,1,0,53,0,LOW_RATE
tcp,OTH,79,124,1,0,50,0,LOW_RATE
tcp,S1,761,528,1,0,100,0,LOW_RATE
tcp,S1,148,360,1,0,100,0,LOW_RATE
tcp,S1,370,356,1,0,100,0,LOW_RATE
tcp,OTH,60,821,1,0,39,0.03,LOW_RATE
tcp,S2,1339,404,1,0,100,0,LOW_RATE
tcp,OTH,54,9,1,0,12,0.08,LOW_RATE
tcp,OTH,66,564,1,0,77,0,LOW_RATE
tcp,S1,74,217,1,0,100,0,LOW_RATE
tcp,OTH,60,980,1,0,46,0.02,LOW_RATE
tcp,RSTO,1167,196,1,0,100,0,LOW_RATE
tcp,OTH,60,841,1,0,45,0,LOW_RATE
tcp,S1,296,109,1,0,100,0,LOW_RATE
tcp,S1,296,830,1,0,100,0,LOW_RATE
tcp,RSTO,910,282,1,0,99,0,LOW_RATE
tcp,S1,148,314,1,0,100,0,LOW_RATE
tcp,OTH,92,188,1,0,50,0,LOW_RATE
tcp,RSTO,1132,134,1,0,100,0,LOW_RATE
tcp,S1,370,112,1,0,100,0,LOW_RATE
tcp,S1,148,498,1,0,100,0,LOW_RATE
tcp,OTH,66,540,1,0,72,0,LOW_RATE
tcp,OTH,60,605,1,0,88,0,LOW_RATE
tcp,S1,74,320,1,0,100,0,LOW_RATE
tcp,OTH,108,236,1,0,50,0,LOW_RATE
tcp,OTH,87,99,1,0,50,0,LOW_RATE
tcp,S1,296,224,1,0,100,0,LOW_RATE
tcp,OTH,122,221,1,0,50,0,LOW_RATE
tcp,OTH,60,651,1,0,60,0.02,LOW_RATE
tcp,S1,370,464,1,0,100,0,LOW_RATE
tcp,S1,370,355,1,0,100,0,LOW_RATE
tcp,S1,548,537,1,0,89,0,LOW_RATE
tcp,OTH,101,98,1,0,50,0,LOW_RATE
tcp,OTH,66,455,1,0,80,0,LOW_RATE
tcp,OTH,175,154,1,0,100,0,LOW_RATE
tcp,S1,296,315,1,0,100,0,LOW_RATE
tcp,S1,148,711,1,0,100,0,LOW_RATE
tcp,S1,296,453,1,0,100,0,LOW_RATE
tcp,RSTO,908,160,0.99,0,99,0,LOW_RATE
tcp,S1,757,129,0.99,0,100,0,LOW_RATE
tcp,OTH,107,135,1,0,50,0,LOW_RATE
tcp,S1,296,692,1,0,100,0,LOW_RATE
tcp,S1,296,89,1,0,100,0,LOW_RATE
tcp,S1,222,564,1,0,100,0,LOW_RATE
tcp,RSTO,1137,370,1,0,100,0,LOW_RATE
tcp,OTH,66,549,1,0,86,0,LOW_RATE
tcp,S1,370,258,1,0,100,0,LOW_RATE
tcp,OTH,60,1052,1,0,48,0.02,LOW_RATE
tcp,S1,74,323,1,0,100,0,LOW_RATE
tcp,RSTO,876,92,0.99,0,97,0,LOW_RATE
tcp,S1,370,569,1,0,100,0,LOW_RATE
tcp,S1,370,505,1,0,100,0,LOW_RATE
tcp,S1,370,594,1,0,100,0,LOW_RATE
tcp,S1,370,497,1,0,100,0,LOW_RATE
tcp,S1,296,724,1,0,100,0,LOW_RATE
tcp,S1,74,342,1,0,100,0,LOW_RATE
tcp,S1,370,234,1,0,100,0,LOW_RATE
tcp,OTH,66,610,1,0,85,0,LOW_RATE
tcp,OTH,60,1105,1,0,49,0,LOW_RATE
tcp,S1,148,625,1,0,100,0,LOW_RATE
tcp,RSTO,920,118,0.99,0,99,0,LOW_RATE
tcp,OTH,93,260,1,0,50,0,LOW_RATE
tcp,S1,548,175,1,0,100,0,LOW_RATE
tcp,OTH,60,659,1,0,47,0,LOW_RATE
tcp,RSTO,1153,96,1,0,99,0,LOW_RATE
tcp,OTH,96,252,1,0,50,0,LOW_RATE
tcp,OTH,99,76,1,0,50,0,LOW_RATE
tcp,OTH,60,721,1,0,49,0,LOW_RATE
tcp,S1,296,457,1,0,100,0,LOW_RATE
tcp,OTH,60,785,1,0,34,0,LOW_RATE
tcp,S1,296,649,1,0,100,0,LOW_RATE
tcp,S1,548,482,1,0,89,0,LOW_RATE
tcp,S1,370,548,1,0,100,0,LOW_RATE
tcp,S1,296,256,1,0,100,0,LOW_RATE
tcp,OTH,60,1095,1,0,48,0.02,LOW_RATE
tcp,OTH,525,6,1,0,6,0,LOW_RATE
tcp,S1,370,718,1,0,100,0,LOW_RATE
tcp,S1,370,335,1,0,100,0,LOW_RATE
tcp,OTH,119,66,1,0,50,0,LOW_RATE
tcp,S1,548,603,1,0,100,0,LOW_RATE
tcp,S1,74,265,1,0,100,0,LOW_RATE
tcp,S1,767,130,0.99,0,100,0,LOW_RATE
tcp,OTH,60,986,1,0,45,0.02,LOW_RATE
tcp,S1,370,153,1,0,100,0,LOW_RATE
tcp,S1,148,147,0.99,0,100,0,LOW_RATE
tcp,S1,296,442,1,0,100,0,LOW_RATE
tcp,OTH,60,826,1,0,44,0,LOW_RATE
tcp,RSTO,1212,169,1,0,100,0,LOW_RATE
tcp,OTH,60,664,1,0,67,0.01,LOW_RATE
tcp,OTH,92,267,1,0,50,0,LOW_RATE
tcp,OTH,66,467,1,0,88,0,LOW_RATE
tcp,RSTO,1134,138,1,0,100,0,LOW_RATE
tcp,S1,370,263,1,0,100,0,LOW_RATE
tcp,S1,148,317,1,0,100,0,LOW_RATE
tcp,S1,370,246,1,0,100,0,LOW_RATE
tcp,S1,3144,354,1,0,100,0,LOW_RATE
tcp,OTH,60,1051,1,0,50,0.02,LOW_RATE
