% isAttack tcpFlood:	571
% isAttack normal:	571
% isAttack slowRead:	571
% isAttack httpFlood:	571
% isAttack slowHeaders:	571
% isAttack udpFlood:	372
% isAttack slowBody:	571
@relation 'UnformattedKDDTrain+-weka.filters.unsupervised.attribute.Remove-R3,7,10,11,12,13,14,15,16,17,18,19,20,21,22,43-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-3,9,12,18,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute srv_count numeric
@attribute rerror_rate numeric
@attribute dst_host_srv_count numeric
@attribute isAttack {tcpFlood,normal,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
tcp,S1,17,0,100,slowRead
tcp,S1,586,0,100,slowRead
tcp,OTH,1,0,26,slowRead
tcp,OTH,356,0,79,slowRead
tcp,S1,140,0,100,slowRead
tcp,OTH,1,0,59,slowRead
tcp,RSTO,107,0,100,slowRead
tcp,S1,155,0,100,slowRead
tcp,OTH,7,0,53,slowRead
tcp,RSTO,752,0,100,slowRead
tcp,S1,103,0,96,slowRead
tcp,S1,487,0,100,slowRead
tcp,OTH,624,0,74,slowRead
tcp,S1,265,0,100,slowRead
tcp,S1,709,0,96,slowRead
tcp,OTH,719,0,49,slowRead
tcp,S1,940,0,100,slowRead
tcp,OTH,531,0,81,slowRead
tcp,OTH,1062,0,51,slowRead
tcp,OTH,102,0,50,slowRead
tcp,OTH,1079,0,50,slowRead
tcp,OTH,545,0,81,slowRead
tcp,OTH,100,0,50,slowRead
tcp,OTH,411,0,89,slowRead
tcp,RSTO,315,0,100,slowRead
tcp,S1,539,0,100,slowRead
tcp,OTH,11,0,11,slowRead
tcp,OTH,79,0,50,slowRead
tcp,S1,169,0,100,slowRead
tcp,S1,622,0,100,slowRead
tcp,S1,936,0,100,slowRead
tcp,OTH,299,0,50,slowRead
tcp,OTH,29,0,29,slowRead
tcp,S1,74,0,75,slowRead
tcp,S1,923,0,100,slowRead
tcp,OTH,261,0,50,slowRead
tcp,OTH,496,0,86,slowRead
tcp,OTH,660,0,56,slowRead
tcp,S1,855,0,100,slowRead
tcp,OTH,686,0,59,slowRead
tcp,OTH,1106,0,47,slowRead
tcp,S1,377,0,100,slowRead
tcp,RSTO,327,0,100,slowRead
tcp,OTH,752,0,54,slowRead
tcp,S1,554,0,100,slowRead
tcp,OTH,582,0,90,slowRead
tcp,RSTO,150,0,100,slowRead
tcp,OTH,14,0,22,slowRead
tcp,OTH,176,0,50,slowRead
tcp,S1,604,0,100,slowRead
tcp,OTH,229,0,50,slowRead
tcp,OTH,119,0,50,slowRead
tcp,S1,41,0,100,slowRead
tcp,OTH,338,0,76,slowRead
tcp,S1,494,0,99,slowRead
tcp,S1,961,0,100,slowRead
tcp,OTH,1007,0,48,slowRead
tcp,OTH,8,0,57,slowRead
tcp,OTH,40,0,72,slowRead
tcp,OTH,663,0,72,slowRead
tcp,S1,278,0,100,slowRead
tcp,S1,624,0,100,slowRead
tcp,S1,410,0,100,slowRead
tcp,OTH,207,0,52,slowRead
tcp,S1,964,0,100,slowRead
tcp,S1,334,0,100,slowRead
tcp,S1,462,0,100,slowRead
tcp,S1,332,0,100,slowRead
tcp,OTH,111,0,48,slowRead
tcp,S1,259,0,100,slowRead
tcp,S1,91,0,100,slowRead
tcp,OTH,687,0,48,slowRead
tcp,S1,57,0,100,slowRead
tcp,S1,717,0,100,slowRead
tcp,S1,395,0,100,slowRead
tcp,OTH,878,0,31,slowRead
tcp,S1,112,0,99,slowRead
tcp,S1,342,0,100,slowRead
tcp,S1,685,0,100,slowRead
tcp,OTH,77,0,50,slowRead
tcp,OTH,17,0,42,slowRead
tcp,S1,286,0,100,slowRead
tcp,S1,180,0,100,slowRead
tcp,S1,803,0,100,slowRead
tcp,S1,306,0,100,slowRead
tcp,RSTO,411,0,100,slowRead
tcp,S1,246,0,100,slowRead
tcp,S1,307,0,100,slowRead
tcp,OTH,944,0,52,slowRead
tcp,OTH,92,0,50,slowRead
tcp,OTH,100,0,50,slowRead
tcp,S1,764,0,99,slowRead
tcp,S1,389,0,100,slowRead
tcp,S1,979,0,100,slowRead
tcp,S1,610,0,100,slowRead
tcp,S1,204,0,100,slowRead
tcp,S1,459,0,98,slowRead
tcp,S1,471,0,100,slowRead
tcp,S1,178,0,100,slowRead
tcp,S1,110,0,98,slowRead
tcp,S1,776,0,100,slowRead
tcp,S1,699,0,100,slowRead
tcp,S1,137,0,100,slowRead
tcp,S1,417,0,100,slowRead
tcp,OTH,3,0,56,slowRead
tcp,OTH,4,0,29,slowRead
tcp,OTH,498,0,93,slowRead
tcp,OTH,80,0,50,slowRead
tcp,OTH,10,0,57,slowRead
tcp,S1,423,0,100,slowRead
tcp,S1,801,0,100,slowRead
tcp,S1,321,0,98,slowRead
tcp,S1,154,0,100,slowRead
tcp,RSTO,19,0,54,slowRead
tcp,S1,680,0,100,slowRead
tcp,S1,559,0,100,slowRead
tcp,OTH,575,0,89,slowRead
tcp,RSTO,101,0,100,slowRead
tcp,S1,650,0,100,slowRead
tcp,RSTO,204,0,100,slowRead
tcp,OTH,954,0,46,slowRead
tcp,S1,209,0,100,slowRead
tcp,S1,496,0,100,slowRead
tcp,OTH,526,0,81,slowRead
tcp,RSTO,295,0,100,slowRead
tcp,OTH,785,0,46,slowRead
tcp,S1,174,0,100,slowRead
tcp,OTH,181,0,50,slowRead
tcp,OTH,173,0,50,slowRead
tcp,OTH,7,0,32,slowRead
tcp,RSTO,290,0,100,slowRead
tcp,OTH,12,0,20,slowRead
tcp,OTH,99,0,50,slowRead
tcp,OTH,614,0,90,slowRead
tcp,RSTO,235,0,100,slowRead
tcp,OTH,135,0,50,slowRead
tcp,OTH,6,0,12,slowRead
tcp,S1,186,0,99,slowRead
tcp,S1,163,0,100,slowRead
tcp,OTH,942,0,49,slowRead
tcp,OTH,12,0,22,slowRead
tcp,OTH,47,0,55,slowRead
tcp,S1,478,0,100,slowRead
tcp,S1,345,0,100,slowRead
tcp,S1,204,0,100,slowRead
tcp,S1,708,0,100,slowRead
tcp,S1,451,0,100,slowRead
tcp,S1,238,0,100,slowRead
tcp,OTH,14,0,57,slowRead
tcp,S1,628,0,100,slowRead
tcp,OTH,235,0,50,slowRead
tcp,S1,114,0,100,slowRead
tcp,S1,700,0,100,slowRead
tcp,S1,87,0,88,slowRead
tcp,RSTO,42,0,46,slowRead
tcp,S1,682,0,100,slowRead
tcp,OTH,572,0,74,slowRead
tcp,OTH,8,0,61,slowRead
tcp,S1,528,0,100,slowRead
tcp,OTH,190,0,50,slowRead
tcp,OTH,1153,0,47,slowRead
tcp,S1,33,0,34,slowRead
tcp,S1,648,0,100,slowRead
tcp,RSTO,549,0,100,slowRead
tcp,OTH,199,0,50,slowRead
tcp,OTH,563,0,75,slowRead
tcp,S1,850,0,100,slowRead
tcp,S1,354,0,100,slowRead
tcp,S1,737,0,100,slowRead
tcp,S1,182,0,100,slowRead
tcp,RSTO,586,0,100,slowRead
tcp,OTH,715,0,64,slowRead
tcp,S1,736,0,100,slowRead
tcp,S1,218,0,100,slowRead
tcp,S1,124,0,100,slowRead
tcp,S1,214,0,100,slowRead
tcp,OTH,9,0,56,slowRead
tcp,S1,758,0,100,slowRead
tcp,S1,213,0,100,slowRead
tcp,S1,328,0,100,slowRead
tcp,OTH,293,0,50,slowRead
tcp,RSTO,321,0,100,slowRead
tcp,S1,296,0,100,slowRead
tcp,OTH,567,0,74,slowRead
tcp,OTH,505,0,93,slowRead
tcp,S1,291,0,100,slowRead
tcp,S1,138,0,100,slowRead
tcp,S1,792,0,100,slowRead
tcp,RSTO,523,0,100,slowRead
tcp,S1,27,0,28,slowRead
tcp,S1,21,0,55,slowRead
tcp,OTH,751,0,47,slowRead
tcp,S1,774,0,100,slowRead
tcp,S1,433,0,100,slowRead
tcp,OTH,769,0,43,slowRead
tcp,S1,252,0,100,slowRead
tcp,OTH,245,0,50,slowRead
tcp,S1,657,0,100,slowRead
tcp,S1,142,0,100,slowRead
tcp,S1,468,0,100,slowRead
tcp,S1,610,0,100,slowRead
tcp,RSTO,468,0,100,slowRead
tcp,S1,694,0,100,slowRead
tcp,S1,243,0,98,slowRead
tcp,S1,143,0,100,slowRead
tcp,S1,506,0,99,slowRead
tcp,S1,273,0,100,slowRead
tcp,OTH,254,0,50,slowRead
tcp,OTH,35,0,43,slowRead
tcp,S1,667,0,100,slowRead
tcp,S1,317,0,100,slowRead
tcp,S1,90,0,100,slowRead
tcp,RSTO,235,0,100,slowRead
tcp,RSTO,154,0,100,slowRead
tcp,OTH,1044,0,49,slowRead
tcp,S1,911,0,100,slowRead
tcp,S1,229,0,100,slowRead
tcp,S1,232,0,100,slowRead
tcp,OTH,858,0,49,slowRead
tcp,RSTO,432,0,100,slowRead
tcp,RSTO,135,0,100,slowRead
tcp,OTH,1070,0,49,slowRead
tcp,S1,187,0,100,slowRead
tcp,S1,219,0,100,slowRead
tcp,S1,507,0,100,slowRead
tcp,S1,415,0,100,slowRead
tcp,S1,646,0,100,slowRead
tcp,S1,772,0,100,slowRead
tcp,S1,615,0,100,slowRead
tcp,OTH,277,0,50,slowRead
tcp,S1,603,0,100,slowRead
tcp,S1,61,0,62,slowRead
tcp,RSTO,426,0,100,slowRead
tcp,OTH,384,0,90,slowRead
tcp,S1,200,0,100,slowRead
tcp,S1,517,0,99,slowRead
tcp,S1,16,0,65,slowRead
tcp,S1,225,0,100,slowRead
tcp,S1,32,0,47,slowRead
tcp,RSTO,719,0,100,slowRead
tcp,OTH,10,0,59,slowRead
tcp,RSTO,467,0,100,slowRead
tcp,OTH,1017,0,56,slowRead
tcp,S1,117,0,100,slowRead
tcp,S1,268,0,100,slowRead
tcp,S1,680,0,100,slowRead
tcp,S1,251,0,100,slowRead
tcp,S1,56,0,82,slowRead
tcp,OTH,287,0,50,slowRead
tcp,S1,645,0,100,slowRead
tcp,S1,137,0,100,slowRead
tcp,OTH,1017,0,47,slowRead
tcp,S1,486,0,100,slowRead
tcp,S1,159,0,100,slowRead
tcp,S1,157,0,100,slowRead
tcp,S1,331,0,100,slowRead
tcp,RSTO,186,0,100,slowRead
tcp,OTH,29,0,85,slowRead
tcp,OTH,495,0,86,slowRead
tcp,S1,461,0,100,slowRead
tcp,RSTO,176,0,100,slowRead
tcp,S1,222,0,100,slowRead
tcp,S1,25,0,100,slowRead
tcp,OTH,319,0,68,slowRead
tcp,S1,29,0,76,slowRead
tcp,S1,702,0,100,slowRead
tcp,OTH,114,0,50,slowRead
tcp,OTH,461,0,86,slowRead
tcp,S1,35,0,77,slowRead
tcp,S1,439,0,100,slowRead
tcp,RSTO,88,0,96,slowRead
tcp,S1,7,0,52,slowRead
tcp,S1,894,0,100,slowRead
tcp,OTH,509,0,94,slowRead
tcp,S1,636,0,100,slowRead
tcp,OTH,841,0,48,slowRead
tcp,S1,428,0,100,slowRead
tcp,S1,115,0,100,slowRead
tcp,OTH,699,0,51,slowRead
tcp,OTH,165,0,50,slowRead
tcp,S1,701,0,96,slowRead
tcp,RSTO,48,0,77,slowRead
tcp,RSTO,212,0,100,slowRead
tcp,OTH,102,0,50,slowRead
tcp,S1,31,0,32,slowRead
tcp,S1,683,0,100,slowRead
tcp,S1,599,0,100,slowRead
tcp,S1,528,0,100,slowRead
tcp,OTH,328,0,68,slowRead
tcp,S1,82,0,88,slowRead
tcp,OTH,256,0,50,slowRead
tcp,S1,459,0,100,slowRead
tcp,OTH,197,0,50,slowRead
tcp,S1,97,0,93,slowRead
tcp,S1,750,0,100,slowRead
tcp,OTH,109,0,50,slowRead
tcp,S1,82,0,90,slowRead
tcp,OTH,890,0,48,slowRead
tcp,S1,268,0,100,slowRead
tcp,RSTO,439,0,100,slowRead
tcp,OTH,1124,0,49,slowRead
tcp,S1,518,0,100,slowRead
tcp,S1,609,0,100,slowRead
tcp,S1,590,0,100,slowRead
tcp,RSTO,541,0,100,slowRead
tcp,OTH,834,0,44,slowRead
tcp,S1,548,0,100,slowRead
